type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,164964,0.847,0.780,1.567,-0.235,0.653,0.500,0.567
DATA,164984,0.753,0.780,21.750,0.094,0.395,0.369,0.404
DATA,165004,1.211,0.780,26.262,-1.510,-0.129,0.802,0.793
DATA,165024,1.930,0.780,19.433,-4.026,-0.628,0.000,0.373
DATA,165044,2.506,0.780,18.152,-6.040,-1.196,0.000,0.243
DATA,165064,3.033,0.780,1.872,-7.887,-1.739,-0.444,0.000
DATA,165084,3.093,0.780,-24.531,-8.095,-2.022,-1.580,-1.030
DATA,165104,2.902,0.780,-16.543,-7.427,-2.191,-1.278,-1.607
DATA,165124,2.643,0.780,-33.189,-6.520,-2.208,-2.016,-1.268
DATA,165144,2.213,0.780,-32.214,-5.017,-2.096,-1.841,-1.799
DATA,165164,1.858,0.780,-27.701,-3.772,-1.929,-1.637,-1.739
DATA,165184,1.363,0.780,-33.921,-2.040,-1.637,-1.727,-1.289
DATA,165204,1.095,0.780,-24.592,-1.103,-1.423,-1.160,-1.415
DATA,165224,0.707,0.780,-25.384,0.257,-1.137,-1.281,-0.881
DATA,165244,0.505,0.780,-19.348,0.961,-0.909,-0.748,-1.069
DATA,165264,-0.075,0.780,-35.323,2.994,-0.430,-1.033,-0.861
DATA,165284,-0.570,0.780,-24.348,4.724,0.043,-0.458,-0.406
DATA,165304,-0.886,0.780,-22.275,5.831,0.497,-0.276,-0.256
DATA,165324,-1.356,0.780,-26.116,7.476,1.053,-0.198,0.000
DATA,165344,-1.761,0.780,1.262,8.895,1.562,1.411,0.620
DATA,165364,-1.698,0.780,-7.397,8.672,1.858,1.020,0.939
DATA,165384,-1.960,0.780,8.762,9.590,2.231,1.285,1.117
DATA,165404,-1.807,0.780,13.213,9.054,2.381,1.939,1.684
DATA,165424,-1.595,0.780,17.542,8.313,2.421,2.173,2.108
DATA,165444,-1.313,0.780,31.750,7.326,2.346,1.945,2.106
DATA,165464,-0.858,0.780,19.860,5.734,2.211,2.012,2.136
DATA,165484,-0.564,0.780,18.274,4.704,2.103,1.880,1.843
DATA,165504,-0.218,0.780,24.006,3.493,1.880,1.986,1.922
DATA,165524,0.129,0.780,12.542,2.279,1.641,1.588,1.786
DATA,165544,0.401,0.780,20.347,1.327,1.378,1.597,1.369
DATA,165564,0.436,0.780,0.469,1.203,1.212,0.989,1.196
DATA,165584,0.401,0.780,-0.994,1.327,1.103,1.285,1.049
DATA,165604,0.051,0.780,3.518,2.550,1.166,0.880,1.431
DATA,165624,-0.103,0.780,8.701,3.091,1.159,1.429,0.554
DATA,165644,0.100,0.780,38.213,2.381,0.909,1.178,1.412
DATA,165664,0.640,0.780,6.933,0.489,0.582,0.661,0.705
DATA,165684,0.367,0.780,-12.823,1.444,0.657,1.175,0.351
DATA,165704,0.368,0.780,1.262,1.440,0.637,0.630,0.276
DATA,165724,0.282,0.780,12.299,1.744,0.545,0.348,0.488
DATA,165744,1.059,0.780,31.933,-0.977,0.013,0.850,1.341
DATA,165764,1.470,0.780,5.103,-2.415,-0.338,0.548,0.460
DATA,165784,1.502,0.780,5.408,-2.526,-0.568,0.307,0.277
DATA,165804,1.753,0.780,8.518,-3.405,-0.893,0.214,0.199
DATA,165824,1.916,0.780,6.445,-3.977,-1.242,-1.371,0.000
DATA,165844,1.955,0.780,7.177,-4.114,-1.553,-0.843,-0.728
DATA,165864,2.258,0.780,-16.970,-5.171,-1.813,-0.419,-1.120
DATA,165884,1.670,0.780,-36.177,-3.114,-1.613,-1.594,-1.429
DATA,165904,1.392,0.780,-16.299,-2.142,-1.512,-0.731,-1.216
DATA,165924,1.642,0.780,-5.689,-3.018,-1.547,-2.127,-0.962
DATA,165944,1.427,0.780,-40.262,-2.265,-1.301,-1.097,-1.284
DATA,165964,0.631,0.780,-33.738,0.523,-0.828,-1.092,-1.100
DATA,165984,0.313,0.780,-5.872,1.633,-0.632,-0.732,0.000
DATA,166004,0.391,0.780,-3.799,1.361,-0.615,-0.642,-0.960
DATA,166024,0.393,0.780,-9.348,1.356,-0.538,-0.334,0.000
DATA,166044,0.189,0.780,-15.506,2.067,-0.359,-0.226,0.000
DATA,166064,-0.200,0.780,-25.445,3.431,-0.040,-0.224,0.000
DATA,166084,-0.840,0.780,-26.726,5.671,0.470,-0.634,0.000
DATA,166104,-1.354,0.780,-22.884,7.468,0.995,0.000,0.000
DATA,166124,-2.004,0.780,-21.848,9.744,1.619,0.942,0.177
DATA,166144,-2.274,0.780,4.738,10.688,2.095,0.885,1.177
DATA,166164,-2.575,0.780,15.774,11.742,2.417,1.968,1.167
DATA,166184,-1.851,0.780,23.762,9.209,2.323,1.592,1.818
DATA,166204,-1.546,0.780,33.274,8.142,2.279,2.054,1.992
DATA,166224,-0.948,0.780,27.725,6.047,2.079,2.175,1.956
DATA,166244,-0.607,0.780,17.360,4.855,1.957,1.478,1.589
DATA,166264,-0.160,0.780,30.896,3.291,1.684,1.756,1.844
DATA,166284,0.157,0.780,30.347,2.182,1.396,1.514,1.520
DATA,166304,0.498,0.780,10.408,0.986,1.115,0.975,1.175
DATA,166324,0.284,0.780,6.323,1.736,1.053,0.682,0.709
DATA,166344,0.655,0.780,27.664,0.439,0.695,1.194,1.037
