type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,131464,0.182,0.820,13.153,2.232,0.454,0.326,0.659
DATA,131484,0.460,0.820,9.799,1.260,0.248,0.326,0.877
DATA,131504,0.606,0.820,0.409,0.749,0.158,0.326,0.642
DATA,131524,0.449,0.820,-3.737,1.298,0.168,0.227,0.335
DATA,131544,0.359,0.820,-1.664,1.613,0.179,0.171,0.226
DATA,131564,0.329,0.820,-0.140,1.717,0.173,0.138,0.171
DATA,131584,0.352,0.820,1.019,1.638,0.151,0.115,0.137
DATA,131604,0.393,0.820,2.177,1.494,0.110,0.099,0.115
DATA,131624,0.451,0.820,3.092,1.292,0.044,0.087,0.099
DATA,131644,0.551,0.820,3.824,0.942,-0.043,0.077,0.086
DATA,131664,0.681,0.820,4.860,0.486,-0.162,0.069,0.077
DATA,131684,0.790,0.820,5.897,0.104,-0.317,0.063,0.069
DATA,131704,0.890,0.820,6.994,-0.244,-0.497,0.058,0.063
DATA,131724,1.033,0.820,8.702,-0.747,-0.718,0.053,0.058
DATA,131744,1.185,0.820,9.189,-1.278,-0.977,0.050,0.000
DATA,131764,1.304,0.820,-7.701,-1.693,-1.161,0.000,-0.705
DATA,131784,1.140,0.820,3.945,-1.120,-1.253,-0.720,-0.577
DATA,131804,1.270,0.820,9.494,-1.574,-1.486,-0.585,-0.513
DATA,131824,1.460,0.820,-5.811,-2.239,-1.698,-1.461,-0.295
DATA,131844,1.061,0.820,-18.981,-0.844,-1.611,-1.456,-0.228
DATA,131864,0.380,0.820,-33.555,1.541,-1.265,-1.626,-2.012
DATA,131884,-0.090,0.820,-14.774,3.185,-0.963,-0.903,-1.514
DATA,131904,-0.215,0.820,2.360,3.622,-0.813,-0.550,-1.082
DATA,131924,-0.194,0.820,-2.030,3.548,-0.785,-0.795,-0.444
DATA,131944,0.122,0.820,14.494,2.443,-0.878,-0.700,-0.444
DATA,131964,0.590,0.820,-3.494,0.806,-0.965,-0.665,-0.338
DATA,131984,0.455,0.820,-35.689,1.278,-0.753,-1.281,-1.826
DATA,132004,-0.089,0.820,-9.286,3.182,-0.418,-0.791,-1.153
DATA,132024,0.026,0.820,3.641,2.780,-0.359,-0.504,-0.835
DATA,132044,0.208,0.820,3.945,2.142,-0.383,-0.293,-0.427
DATA,132064,0.340,0.820,-2.457,1.681,-0.397,-0.207,-0.350
DATA,132084,0.240,0.820,-5.994,2.030,-0.323,-0.160,-0.556
DATA,132104,0.274,0.820,0.470,1.912,-0.309,-0.130,-0.506
DATA,132124,0.306,0.820,-5.445,1.799,-0.280,-0.110,-0.294
DATA,132144,0.226,0.820,-8.433,2.079,-0.187,-0.095,-0.207
DATA,132164,0.089,0.820,-11.481,2.557,-0.031,-0.083,-0.160
DATA,132184,-0.125,0.820,-14.469,3.306,0.193,-0.075,-0.130
DATA,132204,-0.426,0.820,-17.640,4.360,0.500,-0.067,-0.110
DATA,132224,-0.767,0.820,-21.359,5.555,0.908,-0.061,0.000
DATA,132244,-1.239,0.820,-24.591,7.207,1.427,0.000,0.000
DATA,132264,-2.046,0.820,-24.103,10.032,2.059,0.795,0.282
DATA,132284,-2.153,0.820,2.482,10.405,2.595,1.303,1.543
DATA,132304,-1.991,0.820,23.092,9.840,2.749,1.880,2.024
DATA,132324,-1.460,0.820,25.897,7.979,2.732,1.970,2.427
DATA,132344,-0.929,0.820,32.604,6.123,2.574,2.305,2.225
DATA,132364,-0.519,0.820,20.165,4.686,2.383,2.285,2.308
DATA,132384,-0.067,0.820,23.824,3.106,2.081,2.221,2.167
DATA,132404,0.135,0.820,21.385,2.398,1.842,1.653,1.821
DATA,132424,0.329,0.820,16.872,1.717,1.643,1.940,1.718
DATA,132444,0.366,0.820,9.189,1.589,1.505,1.741,1.326
DATA,132464,0.520,0.820,15.287,1.050,1.254,1.354,1.539
DATA,132484,0.548,0.820,14.372,0.951,1.059,1.387,1.234
DATA,132504,0.944,0.820,12.055,-0.434,0.795,0.868,1.149
DATA,132524,0.817,0.820,-17.762,0.009,0.774,0.498,0.863
DATA,132544,0.213,0.820,-13.859,2.125,0.997,0.291,0.386
DATA,132564,-0.067,0.820,-7.823,3.104,1.178,2.254,0.250
DATA,132584,-0.060,0.820,6.689,3.081,1.228,1.235,0.184
DATA,132604,0.169,0.820,36.567,2.278,0.960,1.396,1.355
DATA,132624,0.917,0.820,23.031,-0.340,0.468,0.853,1.352
DATA,132644,1.359,0.820,19.982,-1.885,0.044,0.384,0.869
DATA,132664,1.392,0.820,-1.542,-2.000,-0.220,0.248,0.606
DATA,132684,1.316,0.820,-0.323,-1.737,-0.369,0.183,0.326
DATA,132704,1.336,0.820,2.299,-1.807,-0.555,0.145,0.222
DATA,132724,1.419,0.820,2.726,-2.095,-0.770,0.120,0.168
DATA,132744,1.494,0.820,-2.518,-2.359,-0.954,0.000,0.000
DATA,132764,1.439,0.820,-7.579,-2.167,-1.054,-0.729,-0.751
DATA,132784,1.449,0.820,5.592,-2.201,-1.263,-0.471,-0.607
DATA,132804,1.619,0.820,-5.018,-2.796,-1.489,-0.295,-0.325
DATA,132824,1.616,0.820,-17.396,-2.785,-1.535,-1.587,-0.222
DATA,132844,1.604,0.820,-13.494,-2.745,-1.497,-1.179,-2.197
DATA,132864,1.156,0.820,-23.555,-1.174,-1.433,-0.944,-1.328
DATA,132884,0.373,0.820,-34.713,1.563,-1.033,-1.624,-1.462
DATA,132904,-0.006,0.820,-23.616,2.893,-0.687,-1.023,-0.880
DATA,132924,-0.110,0.820,1.689,3.256,-0.549,-0.798,-0.477
DATA,132944,0.080,0.820,-1.542,2.592,-0.530,-0.438,-1.065
DATA,132964,-0.104,0.820,-11.115,3.235,-0.390,-0.569,-0.696
DATA,132984,-0.189,0.820,0.287,3.531,-0.258,-0.569,-0.348
DATA,133004,0.012,0.820,0.165,2.827,-0.237,-0.343,-0.233
DATA,133024,0.076,0.820,-1.176,2.604,-0.183,-0.229,-0.174
DATA,133044,0.112,0.820,-2.030,2.480,-0.137,-0.173,-0.140
DATA,133064,0.111,0.820,-3.372,2.482,-0.074,-0.139,-0.117
DATA,133084,0.061,0.820,-4.957,2.656,0.010,-0.116,-0.100
DATA,133104,-0.045,0.820,-7.518,3.026,0.136,-0.099,-0.087
DATA,133124,-0.197,0.820,-10.323,3.560,0.323,-0.087,-0.078
DATA,133144,-0.441,0.820,-13.311,4.413,0.580,-0.077,-0.070
DATA,133164,-0.794,0.820,-14.530,5.649,0.914,-0.070,-0.064
DATA,133184,-1.087,0.820,-8.067,6.674,1.245,0.000,-0.058
DATA,133204,-1.507,0.820,9.006,8.146,1.480,1.095,0.000
DATA,133224,-1.209,0.820,6.689,7.100,1.565,0.532,0.946
DATA,133244,-1.106,0.820,19.372,6.740,1.571,1.122,0.975
DATA,133264,-0.616,0.820,19.799,5.025,1.426,1.415,1.128
DATA,133284,-0.437,0.820,21.750,4.401,1.288,0.672,0.809
DATA,133304,0.026,0.820,30.714,2.780,0.955,1.723,1.205
DATA,133324,0.574,0.820,12.604,0.862,0.619,0.694,0.596
DATA,133344,0.252,0.820,-0.567,1.989,0.612,0.508,0.321
DATA,133364,0.291,0.820,0.958,1.853,0.596,0.294,0.220
DATA,133384,0.252,0.820,4.677,1.989,0.545,0.208,0.168
DATA,133404,0.325,0.820,9.372,1.732,0.434,1.431,0.135
DATA,133424,0.788,0.820,15.775,0.112,0.167,1.156,0.113
DATA,133444,1.178,0.820,16.750,-1.252,-0.184,0.469,0.097
DATA,133464,1.478,0.820,17.421,-2.304,-0.592,0.281,0.086
DATA,133484,1.811,0.820,18.092,-3.468,-1.053,0.000,0.076
DATA,133504,2.221,0.820,17.848,-4.902,-1.578,-0.633,0.069
DATA,133524,2.130,0.820,6.385,-4.584,-1.979,-0.812,-1.026
DATA,133544,2.224,0.820,-13.555,-4.916,-2.206,-1.841,-1.034
DATA,133564,2.167,0.820,-13.067,-4.713,-2.332,-1.625,-1.348
DATA,133584,1.794,0.820,-28.067,-3.409,-2.215,-1.934,-1.533
DATA,133604,1.331,0.820,-28.494,-1.788,-2.027,-1.968,-1.852
DATA,133624,1.030,0.820,-29.774,-0.735,-1.812,-1.938,-1.701
DATA,133644,0.619,0.820,-18.859,0.703,-1.513,-1.549,-1.568
DATA,133664,0.259,0.820,-28.494,1.962,-1.157,-1.591,-1.511
DATA,133684,-0.006,0.820,-8.859,2.892,-0.884,-1.194,-0.787
DATA,133704,-0.105,0.820,-14.530,3.236,-0.661,-0.755,-0.523
DATA,133724,-0.307,0.820,-23.494,3.946,-0.328,-0.724,-0.827
DATA,133744,-0.561,0.820,-10.018,4.833,-0.000,-0.356,-0.807
DATA,133764,-0.545,0.820,-8.372,4.777,0.237,-0.236,-0.382
DATA,133784,-0.636,0.820,-14.347,5.097,0.531,-0.176,-0.247
DATA,133804,-0.890,0.820,-20.628,5.984,0.937,-0.141,0.000
DATA,133824,-1.360,0.820,-25.018,7.630,1.474,0.000,0.668
DATA,133844,-1.664,0.820,-13.433,8.694,2.030,1.253,0.821
DATA,133864,-1.721,0.820,12.360,8.892,2.301,1.580,1.659
DATA,133884,-1.642,0.820,7.665,8.617,2.457,1.611,1.927
DATA,133904,-1.409,0.820,14.616,7.803,2.531,2.210,1.942
DATA,133924,-1.037,0.820,18.641,6.499,2.517,2.304,2.137
DATA,133944,-0.839,0.820,18.519,5.805,2.501,2.133,2.173
DATA,133964,-0.783,0.820,18.885,5.610,2.452,2.465,2.261
DATA,133984,-0.578,0.820,15.958,4.893,2.346,2.361,2.317
DATA,134004,-0.357,0.820,13.580,4.119,2.193,2.259,2.456
DATA,134024,-0.198,0.820,7.970,3.564,2.044,1.842,2.059
DATA,134044,-0.124,0.820,14.616,3.304,1.897,2.031,2.029
DATA,134064,-0.094,0.820,19.616,3.201,1.736,1.830,1.943
DATA,134084,0.019,0.820,20.104,2.803,1.591,1.589,1.895
DATA,134104,0.244,0.820,14.433,2.015,1.359,1.437,1.588
DATA,134124,0.458,0.820,18.214,1.268,1.139,1.543,1.442
DATA,134144,0.622,0.820,6.994,0.694,0.890,0.967,1.034
DATA,134164,0.826,0.820,17.604,-0.020,0.579,0.720,1.277
DATA,134184,1.107,0.820,-0.567,-1.006,0.348,1.070,0.863
DATA,134204,0.870,0.820,-8.372,-0.174,0.356,0.473,0.386
DATA,134224,0.672,0.820,-5.384,0.519,0.371,0.282,0.249
DATA,134244,0.563,0.820,-1.725,0.900,0.365,0.231,0.184
DATA,134264,0.670,0.820,4.860,0.526,0.259,0.231,0.145
DATA,134284,0.722,0.820,3.031,0.344,0.143,0.231,0.120
DATA,134304,0.815,0.820,5.531,0.018,0.002,0.203,0.103
DATA,134324,0.936,0.820,7.848,-0.405,-0.191,0.157,0.090
DATA,134344,1.123,0.820,10.226,-1.061,-0.440,0.128,0.079
DATA,134364,1.335,0.820,13.275,-1.802,-0.754,0.109,0.071
DATA,134384,1.654,0.820,15.836,-2.920,-1.156,0.000,0.065
DATA,134404,2.044,0.820,17.848,-4.283,-1.639,-0.855,0.000
DATA,134424,2.577,0.820,4.799,-6.151,-2.182,-1.033,-1.283
DATA,134444,2.629,0.820,-14.408,-6.333,-2.472,-2.007,-0.743
DATA,134464,2.138,0.820,-35.567,-4.614,-2.424,-2.230,-2.091
DATA,134484,1.029,0.820,-29.530,-0.733,-2.144,-2.057,-2.154
DATA,134504,0.615,0.820,-15.750,0.717,-1.954,-1.959,-1.758
DATA,134524,0.342,0.820,-20.018,1.674,-1.796,-1.823,-1.456
DATA,134544,0.323,0.820,-6.664,1.741,-1.660,-1.545,-1.880
DATA,134564,0.285,0.820,-13.676,1.874,-1.443,-1.418,-1.277
DATA,134584,0.312,0.820,1.019,1.779,-1.418,-1.241,-1.459
DATA,134604,0.381,0.820,-3.006,1.535,-1.366,-1.195,-1.544
DATA,134624,0.291,0.820,-22.152,1.852,-1.192,-1.368,-1.305
DATA,134644,-0.225,0.820,-12.884,3.657,-0.907,-0.874,-1.157
DATA,134664,0.012,0.820,3.214,2.827,-0.835,-0.708,-1.013
DATA,134684,0.021,0.820,-6.847,2.798,-0.741,-1.203,-0.677
DATA,134704,-0.084,0.820,0.836,3.164,-0.632,-1.117,-0.929
DATA,134724,0.207,0.820,11.811,2.147,-0.734,-0.452,-0.692
DATA,134744,0.371,0.820,0.775,1.571,-0.793,-0.275,-0.595
DATA,134764,0.215,0.820,-24.774,2.116,-0.606,-1.248,-0.381
DATA,134784,-0.145,0.820,-0.628,3.378,-0.353,-1.133,-0.247
DATA,134804,0.067,0.820,1.994,2.635,-0.362,-0.431,-0.182
DATA,134824,0.105,0.820,-4.225,2.504,-0.314,-0.267,-0.145
DATA,134844,-0.035,0.820,-10.811,2.992,-0.167,-0.193,-0.120
DATA,134864,-0.248,0.820,-8.311,3.739,0.027,-0.192,-0.102
DATA,134884,-0.381,0.820,-10.140,4.204,0.240,-0.192,-0.089
DATA,134904,-0.582,0.820,-10.994,4.905,0.500,-0.192,-0.079
DATA,134924,-0.814,0.820,-13.615,5.718,0.818,0.000,-0.071
DATA,134944,-1.203,0.820,-18.067,7.080,1.238,0.000,-0.065
DATA,134964,-1.611,0.820,-13.311,8.509,1.712,1.429,-0.059
DATA,134984,-1.674,0.820,10.470,8.730,2.007,1.182,1.189
DATA,135004,-1.507,0.820,10.958,8.146,2.131,1.329,1.261
DATA,135024,-1.358,0.820,17.848,7.621,2.170,1.847,1.467
DATA,135044,-0.981,0.820,17.970,6.305,2.101,1.844,1.512
DATA,135064,-0.459,0.820,21.263,4.476,1.875,1.998,1.793
DATA,135084,-0.129,0.820,23.885,3.323,1.687,1.681,1.742
DATA,135104,-0.057,0.820,12.909,3.071,1.525,1.215,1.641
DATA,135124,0.058,0.820,19.677,2.667,1.346,1.559,1.386
DATA,135144,0.110,0.820,15.043,2.483,1.165,1.249,1.114
DATA,135164,0.407,0.820,14.006,1.447,0.925,1.249,1.330
DATA,135184,0.309,0.820,7.787,1.789,0.819,0.851,0.784
DATA,135204,0.433,0.820,12.726,1.354,0.636,0.460,1.129
DATA,135224,0.587,0.820,16.689,0.815,0.397,0.665,0.601
DATA,135244,0.778,0.820,11.994,0.147,0.151,0.655,0.323
DATA,135264,0.791,0.820,7.421,0.102,-0.016,0.339,0.222
DATA,135284,0.869,0.820,11.994,-0.173,-0.241,0.229,0.168
DATA,135304,1.072,0.820,17.970,-0.883,-0.565,0.172,0.136
DATA,135324,1.428,0.820,23.031,-2.126,-1.008,0.138,0.114
DATA,135344,1.918,0.820,27.299,-3.844,-1.585,0.000,0.098
DATA,135364,2.444,0.820,25.531,-5.686,-2.264,-1.948,-1.567
DATA,135384,2.840,0.820,-1.725,-7.071,-2.686,-1.419,-1.354
DATA,135404,2.749,0.820,-23.798,-6.750,-2.849,-2.306,-1.950
DATA,135424,2.187,0.820,-32.945,-4.784,-2.818,-2.433,-2.426
DATA,135444,1.884,0.820,-31.420,-3.724,-2.675,-2.469,-2.556
DATA,135464,1.350,0.820,-31.420,-1.853,-2.443,-2.269,-2.414
DATA,135484,0.965,0.820,-27.579,-0.509,-2.165,-2.168,-2.370
DATA,135504,0.508,0.820,-24.469,1.091,-1.831,-2.024,-2.191
DATA,135524,0.215,0.820,-21.725,2.116,-1.509,-1.822,-1.746
DATA,135544,0.196,0.820,-19.103,2.183,-1.261,-1.593,-1.256
DATA,135564,0.022,0.820,-9.957,2.792,-1.013,-1.101,-1.464
DATA,135584,0.059,0.820,-17.579,2.665,-0.884,-1.012,-0.983
DATA,135604,-0.108,0.820,0.287,3.247,-0.685,-1.121,-0.495
DATA,135624,0.175,0.820,7.238,2.256,-0.732,-0.525,-0.290
DATA,135644,0.425,0.820,-3.433,1.383,-0.748,-0.301,-0.224
DATA,135664,0.234,0.820,-31.847,2.050,-0.558,-0.260,-1.462
DATA,135684,-1.404,0.820,-45.933,7.784,0.204,-1.230,-0.514
DATA,135704,-1.659,0.820,-20.262,8.675,0.844,-0.551,-0.296
DATA,135724,-1.714,0.820,-18.311,8.868,1.402,0.000,-0.208
DATA,135744,-1.825,0.820,-6.237,9.259,1.859,0.687,0.991
DATA,135764,-1.945,0.820,-8.859,9.677,2.279,1.415,1.138
DATA,135784,-1.832,0.820,7.421,9.282,2.543,1.672,1.633
DATA,135804,-1.885,0.820,10.714,9.466,2.789,2.253,1.670
DATA,135824,-1.519,0.820,17.543,8.185,2.805,2.542,2.198
DATA,135844,-1.156,0.820,17.421,6.915,2.832,2.516,2.393
DATA,135864,-1.041,0.820,17.787,6.512,2.821,2.771,2.283
DATA,135884,-0.717,0.820,25.348,5.380,2.711,2.770,2.479
DATA,135904,-0.595,0.820,21.567,4.953,2.609,2.426,2.450
DATA,135924,-0.420,0.820,16.141,4.342,2.528,2.427,2.478
DATA,135944,-0.381,0.820,16.202,4.204,2.419,2.621,2.438
DATA,135964,-0.201,0.820,17.787,3.575,2.286,2.377,2.305
DATA,135984,-0.086,0.820,14.250,3.171,2.137,2.224,2.198
DATA,136004,0.248,0.820,13.580,2.004,1.947,2.039,2.435
DATA,136024,0.555,0.820,9.006,0.928,1.694,1.813,2.066
DATA,136044,0.665,0.820,3.275,0.543,1.544,1.883,1.496
DATA,136064,0.636,0.820,6.506,0.644,1.426,1.302,1.553
DATA,136084,0.449,0.820,-5.811,1.297,1.433,1.653,1.324
DATA,136104,0.377,0.820,-4.957,1.550,1.416,1.683,1.578
DATA,136124,0.373,0.820,3.580,1.563,1.412,1.225,1.503
DATA,136144,0.163,0.820,4.128,2.299,1.394,1.579,1.364
DATA,136164,0.205,0.820,5.775,2.152,1.337,1.105,1.302
DATA,136184,-0.014,0.820,4.006,2.918,1.338,1.699,1.015
DATA,136204,0.168,0.820,26.689,2.283,1.148,1.110,1.481
DATA,136224,0.639,0.820,10.287,0.634,0.870,1.504,1.212
DATA,136244,0.683,0.820,-0.079,0.481,0.784,0.869,1.061
DATA,136264,0.593,0.820,0.104,0.793,0.756,0.388,0.916
DATA,136284,0.511,0.820,-1.176,1.080,0.736,0.250,0.773
DATA,136304,0.686,0.820,27.970,0.468,0.508,1.287,0.437
DATA,136324,1.374,0.820,21.933,-1.938,-0.008,0.785,1.050
DATA,136344,1.571,0.820,0.897,-2.629,-0.311,0.369,0.418
DATA,136364,1.574,0.820,-0.506,-2.639,-0.515,0.241,0.262
DATA,136384,1.578,0.820,1.324,-2.652,-0.726,0.180,0.191
DATA,136404,1.620,0.820,2.055,-2.800,-0.963,0.000,0.150
DATA,136424,1.625,0.820,-11.725,-2.818,-1.128,-0.693,0.000
DATA,136444,1.358,0.820,1.689,-1.884,-1.211,-0.464,-0.722
DATA,136464,1.660,0.820,2.665,-2.939,-1.505,-0.306,-0.395
DATA,136484,1.463,0.820,-43.676,-2.250,-1.407,-1.713,-1.604
DATA,136504,0.655,0.820,-19.286,0.578,-1.093,-1.082,-0.973
DATA,136524,0.585,0.820,-0.384,0.822,-1.050,-1.184,-0.972
DATA,136544,0.228,0.820,-11.298,2.071,-0.878,-0.973,-0.888
DATA,136564,0.170,0.820,9.006,2.275,-0.883,-0.519,-0.470
DATA,136584,0.926,0.820,12.360,-0.372,-1.130,-0.735,-0.281
DATA,136604,0.684,0.820,0.775,0.475,-1.155,-1.631,-0.201
DATA,136624,0.850,0.820,10.653,-0.104,-1.322,-0.913,-0.175
DATA,136644,0.453,0.820,-32.884,1.283,-1.210,-1.357,-1.734
DATA,136664,-0.361,0.820,-18.433,4.134,-0.829,-0.956,-1.444
DATA,136684,-0.263,0.820,-8.250,3.790,-0.626,-0.880,-0.888
DATA,136704,0.149,0.820,17.543,2.347,-0.726,-0.530,-0.393
DATA,136724,0.724,0.820,19.433,0.336,-0.996,-0.445,-0.251
DATA,136744,1.233,0.820,15.836,-1.447,-1.345,-0.399,-0.209
DATA,136764,1.726,0.820,-11.359,-3.171,-1.577,-0.283,-2.082
DATA,136784,0.896,0.820,-58.128,-0.267,-1.128,-2.160,-1.880
DATA,136804,-0.015,0.820,-35.445,2.924,-0.544,-1.002,-1.639
DATA,136824,-0.509,0.820,-14.286,4.651,-0.130,-1.030,-0.674
DATA,136844,-0.557,0.820,-6.115,4.819,0.083,-0.486,-0.917
DATA,136864,-0.556,0.820,-2.579,4.818,0.259,-0.287,-0.440
DATA,136884,-0.549,0.820,-6.420,4.792,0.447,-0.203,-0.270
DATA,136904,-0.625,0.820,-10.079,5.057,0.694,-0.158,-0.195
DATA,136924,-0.822,0.820,-11.969,5.748,1.003,-0.129,-0.152
DATA,136944,-1.016,0.820,-3.433,6.426,1.287,0.943,0.000
DATA,136964,-1.147,0.820,-13.128,6.885,1.621,0.622,0.780
DATA,136984,-1.157,0.820,16.324,6.919,1.820,1.537,1.324
DATA,137004,-0.734,0.820,15.775,5.440,1.716,1.188,1.380
DATA,137024,-0.685,0.820,11.994,5.267,1.712,1.792,1.493
DATA,137044,-0.513,0.820,12.116,4.665,1.642,1.342,1.366
DATA,137064,-0.429,0.820,21.202,4.373,1.502,1.524,1.628
DATA,137084,-0.355,0.820,12.360,4.112,1.391,1.244,1.202
DATA,137104,-0.226,0.820,15.104,3.661,1.253,1.152,1.188
DATA,137124,-0.162,0.820,7.177,3.436,1.166,0.840,0.804
DATA,137144,-0.160,0.820,30.165,3.430,0.973,1.510,0.927
DATA,137164,0.526,0.820,23.824,1.029,0.549,0.919,1.531
DATA,137184,0.634,0.820,-3.555,0.652,0.401,0.000,0.512
DATA,137204,0.481,0.820,-0.506,1.185,0.390,1.049,0.295
DATA,137224,0.465,0.820,5.470,1.242,0.310,1.034,0.208
DATA,137244,0.497,0.820,15.958,1.129,0.126,0.000,0.182
DATA,137264,0.897,0.820,23.702,-0.269,-0.250,0.000,0.705
DATA,137284,1.288,0.820,15.531,-1.639,-0.643,0.000,0.456
DATA,137304,1.545,0.820,20.287,-2.539,-1.072,0.000,0.277
DATA,137324,1.860,0.820,23.153,-3.641,-1.608,-0.152,0.000
DATA,137344,2.032,0.820,-3.250,-4.242,-2.027,-1.355,-1.387
DATA,137364,2.125,0.820,1.080,-4.567,-2.258,-1.216,-1.324
DATA,137384,1.804,0.820,-9.896,-3.446,-2.344,-1.645,-1.520
DATA,137404,1.836,0.820,-21.603,-3.555,-2.434,-1.975,-1.926
DATA,137424,1.782,0.820,-18.555,-3.368,-2.436,-2.099,-2.007
DATA,137444,1.506,0.820,-22.945,-2.400,-2.372,-2.020,-2.115
DATA,137464,1.056,0.820,-24.896,-0.826,-2.121,-2.062,-2.290
DATA,137484,0.666,0.820,-19.103,0.539,-1.906,-1.864,-2.146
DATA,137504,0.265,0.820,-27.579,1.943,-1.617,-1.986,-1.751
DATA,137524,-0.078,0.820,-11.115,3.143,-1.339,-1.510,-1.555
DATA,137544,-0.111,0.820,-3.798,3.258,-1.223,-1.453,-1.001
DATA,137564,-0.181,0.820,-12.518,3.502,-1.117,-1.319,-1.399
DATA,137584,-0.408,0.820,-3.311,4.297,-0.913,-1.230,-0.819
DATA,137604,-0.404,0.820,8.336,4.285,-0.869,-0.574,-1.126
DATA,137624,-0.059,0.820,20.531,3.077,-1.021,-0.331,-0.859
DATA,137644,0.799,0.820,16.933,0.075,-1.367,-1.766,-0.432
DATA,137664,0.915,0.820,-5.933,-0.333,-1.502,-0.781,-0.688
DATA,137684,0.644,0.820,-13.006,0.615,-1.409,-2.031,-1.687
DATA,137704,0.279,0.820,-12.030,1.895,-1.204,-0.957,-1.712
DATA,137724,0.974,0.820,-8.250,-0.537,-1.194,-1.662,-0.988
DATA,137744,0.790,0.820,-21.298,0.106,-1.034,-1.087,-1.376
DATA,137764,0.289,0.820,-23.555,1.857,-0.818,-1.412,-0.984
DATA,137784,-0.285,0.820,-23.067,3.869,-0.393,-0.932,-0.965
DATA,137804,-0.516,0.820,1.750,4.677,-0.184,-0.430,-0.860
DATA,137824,-0.307,0.820,2.543,3.945,-0.153,-0.266,-0.386
DATA,137844,-0.224,0.820,-2.030,3.654,-0.066,-0.193,-0.248
DATA,137864,-0.291,0.820,-6.055,3.890,0.076,-0.151,-0.183
DATA,137884,-0.424,0.820,-9.347,4.354,0.281,-0.124,-0.145
DATA,137904,-0.647,0.820,-12.762,5.133,0.560,-0.105,-0.120
DATA,137924,-0.987,0.820,-16.116,6.324,0.927,-0.092,-0.103
DATA,137944,-1.326,0.820,-12.457,7.509,1.348,0.000,0.000
DATA,137964,-1.493,0.820,1.872,8.096,1.657,0.990,0.804
DATA,137984,-1.547,0.820,5.043,8.283,1.896,0.781,1.226
DATA,138004,-1.272,0.820,17.482,7.322,1.931,1.662,1.603
DATA,138024,-1.193,0.820,20.592,7.044,1.949,1.646,1.586
DATA,138044,-1.005,0.820,14.372,6.389,1.913,1.538,1.365
DATA,138064,-0.879,0.820,29.555,5.948,1.789,1.825,1.788
DATA,138084,-0.528,0.820,29.311,4.718,1.570,1.700,1.777
DATA,138104,-0.083,0.820,19.799,3.161,1.287,1.403,1.334
DATA,138124,0.073,0.820,21.019,2.613,1.071,1.090,1.202
DATA,138144,0.558,0.820,16.567,0.918,0.763,1.184,0.764
DATA,138164,0.445,0.820,-5.445,1.311,0.704,0.449,0.366
DATA,138184,0.313,0.820,1.019,1.773,0.725,0.343,0.240
DATA,138204,0.258,0.820,4.799,1.967,0.682,0.343,0.192
DATA,138224,0.495,0.820,46.811,1.138,0.300,0.342,0.776
DATA,138244,1.580,0.820,40.958,-2.659,-0.512,1.317,1.451
DATA,138264,2.075,0.820,14.677,-4.392,-1.095,0.000,0.483
DATA,138284,2.118,0.820,10.531,-4.543,-1.551,-0.602,-0.864
DATA,138304,2.359,0.820,9.433,-5.388,-1.986,-0.556,-0.668
DATA,138324,2.491,0.820,-4.896,-5.850,-2.365,-1.095,-0.571
DATA,138344,2.024,0.820,-34.225,-4.213,-2.345,-1.946,-2.120
DATA,138364,1.353,0.820,-19.164,-1.864,-2.158,-1.994,-1.959
DATA,138384,0.993,0.820,-22.213,-0.605,-2.049,-1.761,-1.661
DATA,138404,0.883,0.820,-12.518,-0.219,-1.968,-1.684,-1.823
DATA,138424,0.482,0.820,-15.262,1.184,-1.737,-1.751,-1.817
DATA,138444,0.483,0.820,-17.274,1.178,-1.607,-1.576,-1.466
DATA,138464,0.568,0.820,-9.225,0.883,-1.481,-1.257,-1.764
DATA,138484,0.425,0.820,-17.396,1.384,-1.282,-1.574,-1.391
DATA,138504,0.301,0.820,-5.872,1.817,-1.147,-1.114,-1.229
DATA,138524,0.196,0.820,-19.408,2.185,-0.932,-1.270,-0.592
DATA,138544,0.086,0.820,-10.140,2.569,-0.706,-0.888,-1.056
DATA,138564,0.263,0.820,-2.274,1.948,-0.678,-0.391,-0.806
DATA,138584,0.187,0.820,-16.664,2.216,-0.486,-1.023,-0.698
DATA,138604,0.021,0.820,2.299,2.796,-0.412,-0.572,-0.349
DATA,138624,0.142,0.820,1.628,2.372,-0.410,-0.549,-0.233
DATA,138644,0.195,0.820,-1.420,2.186,-0.393,-0.359,-0.175
DATA,138664,0.152,0.820,-9.835,2.337,-0.293,-0.237,-0.140
DATA,138684,-0.116,0.820,-14.957,3.275,-0.067,-0.194,-0.117
DATA,138704,-0.358,0.820,-9.713,4.124,0.170,-0.194,-0.100
DATA,138724,-0.545,0.820,-12.884,4.777,0.436,-0.194,-0.088
DATA,138744,-0.837,0.820,-17.396,5.801,0.801,0.000,-0.078
DATA,138764,-1.250,0.820,-21.481,7.246,1.281,0.000,0.000
DATA,138784,-1.685,0.820,-16.725,8.769,1.812,0.285,0.000
DATA,138804,-1.472,0.820,2.299,8.020,2.174,1.506,1.298
DATA,138824,-1.179,0.820,5.287,6.995,2.295,1.449,1.435
DATA,138844,-0.884,0.820,15.043,5.965,2.257,1.946,1.887
