type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,95304,0.306,0.820,7.283,2.054,-0.393,-0.140,-0.235
DATA,95324,0.458,0.820,4.661,1.450,-0.465,-0.140,-0.176
DATA,95344,0.390,0.820,-15.766,1.720,-0.461,-0.940,-0.164
DATA,95364,0.047,0.820,-6.192,3.094,-0.371,-0.597,-0.164
DATA,95384,0.050,0.820,-1.985,3.080,-0.340,-0.322,-0.164
DATA,95404,-0.008,0.820,-5.765,3.313,-0.276,-0.221,-0.164
DATA,95424,-0.158,0.820,-13.997,3.912,-0.163,-0.207,-0.149
DATA,95444,-0.469,0.820,-11.375,5.156,0.031,-0.207,-0.123
DATA,95464,-0.738,0.820,-13.875,6.233,0.253,-0.207,-0.104
DATA,95484,-1.051,0.820,-16.131,7.485,0.534,-0.185,-0.091
DATA,95504,-1.403,0.820,-18.692,8.890,0.885,-0.146,0.000
DATA,95524,-1.809,0.820,-21.009,10.518,1.305,0.000,0.000
DATA,95544,-2.450,0.820,-20.644,13.078,1.800,1.218,0.357
DATA,95564,-2.455,0.820,2.161,13.100,2.256,0.735,1.270
DATA,95584,-2.282,0.820,23.259,12.406,2.477,1.836,1.815
DATA,95604,-1.833,0.820,30.881,10.610,2.559,2.023,1.816
DATA,95624,-1.342,0.820,37.649,8.648,2.540,2.329,1.855
DATA,95644,-0.766,0.820,41.856,6.345,2.412,2.341,2.391
DATA,95664,-0.020,0.820,35.881,3.359,2.166,2.227,2.285
DATA,95684,0.776,0.820,37.832,0.177,1.798,2.110,2.193
DATA,95704,1.400,0.820,23.198,-2.318,1.421,1.508,1.414
DATA,95724,1.739,0.820,21.856,-3.676,1.061,1.402,1.474
DATA,95744,1.961,0.820,3.198,-4.563,0.730,0.960,0.761
DATA,95764,1.868,0.820,-6.802,-4.191,0.515,0.516,1.064
DATA,95784,1.518,0.820,-17.412,-2.793,0.418,0.297,0.832
DATA,95804,1.033,0.820,-23.144,-0.852,0.456,0.209,0.381
DATA,95824,0.568,0.820,-21.985,1.007,0.561,0.161,0.246
DATA,95844,0.068,0.820,-20.766,3.006,0.726,0.132,0.192
DATA,95864,-0.144,0.820,21.369,3.857,0.748,1.353,0.810
DATA,95884,0.066,0.820,9.174,3.016,0.647,0.615,0.952
DATA,95904,-0.049,0.820,-8.753,3.475,0.714,0.476,0.403
DATA,95924,-0.142,0.820,5.942,3.847,0.773,1.472,0.390
DATA,95944,-0.036,0.820,-3.083,3.425,0.785,0.504,0.416
DATA,95964,-0.304,0.820,-11.558,4.497,0.912,0.826,1.657
DATA,95984,0.030,0.820,24.052,3.161,0.880,1.142,1.133
DATA,96004,0.556,0.820,10.942,1.054,0.739,0.830,0.448
DATA,96024,0.605,0.820,-7.534,0.859,0.699,0.779,1.108
DATA,96044,0.383,0.820,-15.034,1.746,0.764,0.400,0.825
DATA,96064,0.384,0.820,14.905,1.744,0.720,1.189,0.379
DATA,96084,0.578,0.820,2.466,0.966,0.597,0.735,0.300
DATA,96104,0.560,0.820,-12.839,1.042,0.608,0.357,0.534
DATA,96124,0.348,0.820,1.674,1.889,0.602,1.062,1.045
DATA,96144,0.324,0.820,-8.387,1.983,0.632,0.941,0.491
DATA,96164,0.049,0.820,-14.851,3.084,0.731,0.403,0.491
DATA,96184,-0.274,0.820,2.039,4.374,0.859,0.342,0.443
DATA,96204,-0.215,0.820,21.552,4.139,0.815,1.124,1.409
DATA,96224,0.347,0.820,6.552,1.893,0.688,1.051,1.173
DATA,96244,0.105,0.820,-13.326,2.861,0.741,0.434,0.478
DATA,96264,-0.173,0.820,-7.595,3.974,0.870,0.282,0.283
DATA,96284,-0.367,0.820,19.417,4.749,0.889,0.782,0.229
DATA,96304,0.385,0.820,38.625,1.739,0.566,1.366,1.446
DATA,96324,0.849,0.820,12.954,-0.118,0.305,0.546,0.772
DATA,96344,0.769,0.820,3.076,0.202,0.185,0.307,0.367
DATA,96364,0.783,0.820,7.588,0.147,0.051,0.213,0.241
DATA,96384,0.909,0.820,11.978,-0.355,-0.126,0.163,0.179
DATA,96404,1.150,0.820,16.186,-1.321,-0.362,0.132,0.143
DATA,96424,1.478,0.820,19.722,-2.633,-0.674,0.111,0.118
DATA,96444,1.927,0.820,23.137,-4.429,-1.066,0.096,0.000
DATA,96464,2.774,0.820,20.759,-7.815,-1.555,-1.040,0.000
DATA,96484,2.973,0.820,14.235,-8.613,-2.009,-0.857,-1.331
DATA,96504,2.948,0.820,-9.180,-8.512,-2.386,-1.733,-1.172
DATA,96524,2.652,0.820,-26.192,-7.327,-2.581,-2.144,-1.954
DATA,96544,2.570,0.820,-23.144,-6.999,-2.705,-2.125,-2.384
DATA,96564,2.098,0.820,-29.912,-5.110,-2.720,-2.314,-2.612
DATA,96584,1.700,0.820,-41.497,-3.522,-2.633,-2.505,-2.621
DATA,96604,0.895,0.820,-37.778,-0.302,-2.432,-2.346,-2.532
DATA,96624,-0.079,0.820,-36.497,3.595,-2.108,-2.173,-2.323
DATA,96644,-0.639,0.820,-31.375,5.835,-1.730,-2.228,-1.871
DATA,96664,-1.063,0.820,-30.461,7.533,-1.331,-1.764,-1.756
DATA,96684,-1.184,0.820,-22.778,8.014,-0.979,-1.336,-1.579
DATA,96704,-1.429,0.820,-11.863,8.995,-0.608,-0.629,-0.880
DATA,96724,-1.542,0.820,-12.046,9.448,-0.306,-0.970,-0.632
DATA,96744,-1.566,0.820,-5.522,9.544,-0.001,-0.406,-0.332
DATA,96764,-1.559,0.820,-5.339,9.515,0.282,-0.257,-0.225
DATA,96784,-1.639,0.820,-10.339,9.834,0.602,-0.188,0.000
DATA,96804,-1.829,0.820,-15.644,10.596,0.985,-0.148,0.000
DATA,96824,-1.963,0.820,-18.448,11.133,1.437,0.000,0.000
DATA,96844,-2.255,0.820,-1.436,12.300,1.862,1.218,1.229
DATA,96864,-2.248,0.820,5.820,12.271,2.187,1.309,1.215
DATA,96884,-2.214,0.820,15.515,12.137,2.450,1.644,1.921
DATA,96904,-1.861,0.820,14.174,10.722,2.605,1.849,2.306
DATA,96924,-1.418,0.820,24.113,8.950,2.674,2.226,2.214
DATA,96944,-1.020,0.820,24.966,7.361,2.675,2.288,2.329
DATA,96964,-0.686,0.820,28.137,6.026,2.619,2.393,2.556
DATA,96984,-0.378,0.820,20.393,4.791,2.540,2.659,2.236
DATA,97004,-0.142,0.820,18.442,3.847,2.427,2.530,2.154
DATA,97024,-0.133,0.820,20.027,3.812,2.326,2.246,2.177
DATA,97044,-0.096,0.820,23.564,3.664,2.222,2.479,2.126
DATA,97064,0.122,0.820,17.954,2.793,2.075,2.312,2.240
DATA,97084,0.142,0.820,18.320,2.713,1.936,2.112,2.154
DATA,97104,0.577,0.820,25.210,0.974,1.673,1.678,2.006
DATA,97124,1.016,0.820,28.686,-0.785,1.367,1.741,1.746
DATA,97144,1.204,0.820,20.271,-1.536,1.054,1.442,1.696
DATA,97164,1.547,0.820,12.710,-2.909,0.716,1.125,0.850
DATA,97184,1.539,0.820,-15.461,-2.877,0.543,0.504,0.553
DATA,97204,1.144,0.820,-10.826,-1.296,0.500,0.294,0.451
DATA,97224,0.887,0.820,-6.131,-0.269,0.459,0.266,0.273
DATA,97244,0.842,0.820,-3.265,-0.089,0.397,1.099,0.197
DATA,97264,0.854,0.820,1.856,-0.137,0.300,0.546,0.153
DATA,97284,0.895,0.820,5.881,-0.299,0.169,0.307,0.126
DATA,97304,1.414,0.820,35.393,-2.374,-0.171,0.214,1.174
DATA,97324,1.865,0.820,13.625,-4.181,-0.563,0.163,0.576
DATA,97344,2.109,0.820,9.844,-5.155,-0.909,0.132,0.316
DATA,97364,2.262,0.820,4.235,-5.768,-1.244,0.000,0.000
DATA,97384,2.196,0.820,1.430,-5.505,-1.533,-0.790,-1.016
DATA,97404,2.257,0.820,-1.070,-5.748,-1.841,-1.066,-0.492
DATA,97424,2.242,0.820,-9.851,-5.686,-2.100,-1.578,-1.580
DATA,97444,1.847,0.820,-27.900,-4.106,-2.184,-1.778,-1.473
DATA,97464,1.401,0.820,-14.668,-2.323,-2.217,-1.675,-2.099
DATA,97484,0.968,0.820,-22.412,-0.592,-2.193,-2.103,-1.830
DATA,97504,0.577,0.820,-16.192,0.971,-2.119,-1.906,-1.898
DATA,97524,0.280,0.820,-17.534,2.158,-2.049,-1.952,-1.953
DATA,97544,0.243,0.820,-5.826,2.306,-1.981,-1.869,-1.708
DATA,97564,0.373,0.820,-6.253,1.786,-1.931,-1.917,-1.919
DATA,97584,0.347,0.820,-7.900,1.892,-1.866,-1.916,-1.893
DATA,97604,0.557,0.820,-11.375,1.053,-1.851,-1.909,-1.524
DATA,97624,0.702,0.820,-7.900,0.470,-1.840,-1.734,-1.991
DATA,97644,0.697,0.820,-12.412,0.493,-1.783,-1.907,-2.014
DATA,97664,0.398,0.820,-10.156,1.687,-1.710,-2.004,-1.448
DATA,97684,0.175,0.820,-26.253,2.580,-1.571,-1.800,-1.653
DATA,97704,-0.148,0.820,-12.351,3.872,-1.418,-1.490,-1.592
DATA,97724,-0.446,0.820,-5.156,5.062,-1.273,-1.678,-1.215
DATA,97744,-0.431,0.820,-19.302,5.005,-1.069,-0.952,-1.152
DATA,97764,-0.584,0.820,-7.473,5.618,-0.865,-1.345,-1.270
DATA,97784,-0.305,0.820,2.832,4.501,-0.803,-0.669,-0.521
DATA,97804,-0.390,0.820,-10.644,4.840,-0.654,-0.523,-1.007
DATA,97824,-0.794,0.820,-21.863,6.456,-0.363,-0.677,-0.891
DATA,97844,-1.084,0.820,-7.229,7.617,-0.081,-0.716,-0.393
DATA,97864,-1.032,0.820,-3.083,7.409,0.118,-0.354,-0.252
DATA,97884,-1.090,0.820,-9.851,7.642,0.360,-0.235,-0.185
DATA,97904,-1.294,0.820,-15.217,8.454,0.664,-0.176,-0.146
DATA,97924,-1.659,0.820,-19.912,9.916,1.051,-0.140,-0.121
DATA,97944,-2.343,0.820,-22.839,12.654,1.538,1.164,0.000
DATA,97964,-2.385,0.820,-4.851,12.818,2.009,1.040,1.121
DATA,97984,-2.543,0.820,6.186,13.450,2.385,1.618,1.705
DATA,98004,-2.225,0.820,20.454,12.181,2.600,1.906,2.060
DATA,98024,-2.091,0.820,25.942,11.644,2.784,2.361,2.196
DATA,98044,-1.522,0.820,26.003,9.367,2.833,2.518,2.351
DATA,98064,-1.026,0.820,21.735,7.384,2.825,2.654,2.566
DATA,98084,-0.506,0.820,25.698,5.304,2.723,2.647,2.425
DATA,98104,-0.071,0.820,26.613,3.565,2.580,2.751,2.462
DATA,98124,0.173,0.820,22.588,2.589,2.423,2.566,2.284
DATA,98144,0.168,0.820,19.417,2.607,2.279,2.342,2.270
DATA,98164,0.447,0.820,16.430,1.494,2.095,2.179,2.327
DATA,98184,0.174,0.820,17.832,2.583,1.928,2.133,2.113
DATA,98204,0.622,0.820,19.174,0.794,1.696,1.929,2.031
DATA,98224,0.979,0.820,22.161,-0.634,1.414,1.942,1.803
DATA,98244,1.238,0.820,25.576,-1.670,1.126,1.343,1.403
DATA,98264,1.714,0.820,14.783,-3.577,0.775,1.089,0.905
DATA,98284,1.628,0.820,-8.144,-3.231,0.561,0.644,0.679
DATA,98304,1.468,0.820,3.259,-2.591,0.418,0.335,0.985
DATA,98324,1.491,0.820,-3.570,-2.686,0.250,0.227,0.479
DATA,98344,1.179,0.820,-6.131,-1.436,0.156,0.185,0.284
DATA,98364,1.071,0.820,2.100,-1.003,0.039,0.575,0.202
DATA,98384,1.205,0.820,5.759,-1.538,-0.134,0.575,0.157
DATA,98404,1.258,0.820,-0.339,-1.753,-0.313,0.337,0.128
DATA,98424,1.300,0.820,3.625,-1.920,-0.497,0.227,0.108
DATA,98444,1.428,0.820,7.222,-2.433,-0.712,0.172,0.094
DATA,98464,1.541,0.820,3.198,-2.883,-0.946,0.138,0.083
DATA,98484,1.622,0.820,-2.351,-3.206,-1.152,0.000,0.000
DATA,98504,1.428,0.820,-10.522,-2.430,-1.274,-1.207,-0.874
DATA,98524,1.458,0.820,2.161,-2.550,-1.444,-0.894,-0.450
DATA,98544,1.415,0.820,-12.839,-2.380,-1.567,-1.022,-1.594
DATA,98564,1.067,0.820,-24.302,-0.988,-1.537,-1.546,-0.929
DATA,98584,0.827,0.820,-6.497,-0.027,-1.537,-1.155,-1.748
DATA,98604,0.509,0.820,-12.229,1.245,-1.498,-1.683,-1.277
DATA,98624,0.367,0.820,-7.473,1.811,-1.467,-1.231,-1.274
DATA,98644,0.144,0.820,-6.985,2.702,-1.379,-1.378,-1.014
DATA,98664,0.090,0.820,-1.741,2.921,-1.347,-1.194,-1.507
DATA,98684,0.175,0.820,4.174,2.580,-1.340,-1.323,-1.135
DATA,98704,0.361,0.820,0.637,1.837,-1.372,-1.152,-1.290
DATA,98724,0.357,0.820,0.210,1.852,-1.392,-1.604,-1.177
DATA,98744,0.579,0.820,-5.034,0.963,-1.423,-1.477,-1.466
DATA,98764,0.684,0.820,1.186,0.544,-1.462,-1.494,-1.529
DATA,98784,0.695,0.820,-14.241,0.499,-1.464,-1.556,-1.557
DATA,98804,0.786,0.820,-3.265,0.134,-1.476,-1.299,-1.615
DATA,98824,0.469,0.820,-19.790,1.405,-1.406,-1.610,-1.412
DATA,98844,0.223,0.820,-20.156,2.389,-1.293,-1.290,-1.411
DATA,98864,0.081,0.820,-8.144,2.957,-1.195,-1.302,-1.027
DATA,98884,0.082,0.820,-18.509,2.951,-1.097,-0.867,-1.067
DATA,98904,-0.392,0.820,-24.668,4.848,-0.866,-1.419,-1.151
DATA,98924,-0.554,0.820,-11.985,5.497,-0.659,-0.566,-0.714
DATA,98944,-0.848,0.820,-3.753,6.672,-0.425,-0.350,-0.665
DATA,98964,-0.879,0.820,3.869,6.795,-0.253,-0.730,-0.617
DATA,98984,-0.796,0.820,2.100,6.466,-0.149,-0.991,-0.328
DATA,99004,-0.711,0.820,-0.705,6.125,-0.020,-0.445,-0.223
DATA,99024,-0.665,0.820,-2.412,5.938,0.111,-0.272,-0.169
DATA,99044,-0.699,0.820,-5.156,6.074,0.267,-0.196,-0.136
DATA,99064,-0.786,0.820,-7.473,6.424,0.452,-0.153,-0.114
DATA,99084,-0.960,0.820,-10.034,7.119,0.676,-0.126,-0.098
DATA,99104,-1.196,0.820,-11.192,8.062,0.946,0.000,-0.086
DATA,99124,-1.493,0.820,-13.144,9.254,1.261,0.808,0.000
DATA,99144,-1.861,0.820,-2.290,10.722,1.606,1.159,0.883
DATA,99164,-1.489,0.820,16.186,9.235,1.743,1.381,1.061
DATA,99184,-1.228,0.820,18.442,8.193,1.825,1.539,1.156
DATA,99204,-0.780,0.820,16.978,6.398,1.817,1.492,2.035
DATA,99224,-0.358,0.820,21.186,4.711,1.758,1.639,1.580
DATA,99244,-0.212,0.820,9.905,4.126,1.711,1.391,1.706
DATA,99264,0.091,0.820,23.198,2.917,1.606,1.738,1.561
DATA,99284,0.363,0.820,8.686,1.828,1.466,1.809,1.346
DATA,99304,0.408,0.820,11.186,1.650,1.372,1.234,1.497
DATA,99324,0.250,0.820,-1.619,2.280,1.329,1.571,1.231
DATA,99344,0.210,0.820,8.198,2.441,1.246,0.872,1.497
DATA,99364,0.321,0.820,8.930,1.996,1.187,1.567,0.972
DATA,99384,0.533,0.820,22.100,1.148,0.994,0.844,1.120
DATA,99404,0.731,0.820,9.295,0.356,0.802,0.897,0.755
DATA,99424,0.557,0.820,-9.363,1.052,0.770,1.055,0.363
DATA,99444,0.201,0.820,-3.631,2.477,0.811,0.553,0.239
DATA,99464,-0.042,0.820,0.027,3.448,0.842,0.310,0.178
DATA,99484,0.134,0.820,34.966,2.746,0.673,1.331,0.159
DATA,99504,1.264,0.820,55.820,-1.776,0.169,0.882,1.613
DATA,99524,2.298,0.820,24.966,-5.912,-0.403,0.391,0.777
DATA,99544,2.475,0.820,20.271,-6.621,-0.873,0.251,0.368
DATA,99564,2.762,0.820,17.710,-7.769,-1.378,0.000,0.000
DATA,99584,2.744,0.820,7.466,-7.697,-1.844,-1.177,-1.096
DATA,99604,2.872,0.820,9.174,-8.208,-2.306,-1.155,-0.948
DATA,99624,3.160,0.820,-1.802,-9.359,-2.762,-1.709,-1.414
DATA,99644,2.821,0.820,-13.814,-8.002,-3.019,-2.189,-2.354
DATA,99664,2.667,0.820,-22.229,-7.388,-3.217,-2.595,-2.448
DATA,99684,2.374,0.820,-32.229,-6.217,-3.336,-2.881,-2.806
DATA,99704,1.870,0.820,-33.875,-4.202,-3.331,-2.965,-3.053
DATA,99724,1.135,0.820,-40.278,-1.262,-3.189,-3.283,-3.109
DATA,99744,0.714,0.820,-39.424,0.422,-2.964,-3.133,-2.914
DATA,99764,0.129,0.820,-37.656,2.763,-2.685,-2.953,-2.617
DATA,99784,-0.225,0.820,-34.668,4.180,-2.376,-2.638,-2.605
DATA,99804,-0.542,0.820,-32.900,5.447,-2.057,-2.373,-2.444
DATA,99824,-1.024,0.820,-28.266,7.376,-1.691,-2.098,-2.231
DATA,99844,-1.404,0.820,-22.473,8.895,-1.276,-1.558,-1.857
DATA,99864,-1.745,0.820,-10.400,10.261,-0.887,-1.311,-1.225
DATA,99884,-1.677,0.820,1.064,9.987,-0.605,-0.630,-1.104
DATA,99904,-1.624,0.820,-4.119,9.776,-0.349,-1.151,-1.216
DATA,99924,-1.581,0.820,8.808,9.604,-0.130,-0.709,-0.444
DATA,99944,-1.314,0.820,17.222,8.537,-0.023,-0.458,-0.272
DATA,99964,-0.967,0.820,17.283,7.147,0.012,-0.278,-0.196
DATA,99984,-0.663,0.820,15.759,5.932,0.013,-0.199,-0.153
DATA,100004,-0.405,0.820,14.417,4.901,-0.011,-0.155,-0.125
DATA,100024,-0.182,0.820,13.442,4.008,-0.060,-0.127,-0.106
DATA,100044,0.044,0.820,12.954,3.105,-0.134,-0.107,-0.092
DATA,100064,0.247,0.820,12.466,2.292,-0.234,-0.093,-0.082
DATA,100084,0.428,0.820,11.917,1.569,-0.356,-0.082,-0.073
DATA,100104,0.622,0.820,11.430,0.793,-0.497,-0.073,-0.066
DATA,100124,0.864,0.820,10.820,-0.176,-0.666,-0.067,-0.064
DATA,100144,0.991,0.820,-11.497,-0.684,-0.754,-0.064,-0.615
DATA,100164,0.186,0.820,-29.302,2.537,-0.553,-1.268,-0.746
DATA,100184,-0.074,0.820,-1.070,3.577,-0.429,-0.514,-0.420
DATA,100204,0.187,0.820,4.600,2.534,-0.464,-0.296,-0.420
DATA,100224,0.289,0.820,2.649,2.124,-0.501,-0.208,-0.308
DATA,100244,0.450,0.820,-4.485,1.480,-0.527,-0.205,-0.214
DATA,100264,0.349,0.820,-14.912,1.885,-0.474,-0.494,-0.212
DATA,100284,0.003,0.820,-30.644,3.269,-0.299,-0.904,-0.465
DATA,100304,-0.529,0.820,-20.461,5.398,-0.000,-0.394,-0.947
DATA,100324,-0.848,0.820,-14.912,6.671,0.270,-0.252,-0.406
DATA,100344,-1.052,0.820,-13.753,7.487,0.535,-0.185,-0.257
DATA,100364,-1.325,0.820,-17.168,8.582,0.859,-0.147,-0.188
DATA,100384,-1.644,0.820,-18.022,9.857,1.247,0.000,0.000
DATA,100404,-1.777,0.820,-4.119,10.390,1.603,1.039,0.929
DATA,100424,-2.009,0.820,5.210,11.317,1.909,0.863,1.183
DATA,100444,-1.886,0.820,16.613,10.823,2.086,1.397,1.573
DATA,100464,-1.601,0.820,26.003,9.686,2.153,1.867,1.637
DATA,100484,-1.139,0.820,27.771,7.837,2.146,1.931,1.743
DATA,100504,-0.754,0.820,39.356,6.297,2.043,2.047,1.903
DATA,100524,-0.011,0.820,29.296,3.325,1.829,1.593,2.059
DATA,100544,0.636,0.820,35.454,0.735,1.544,1.843,1.903
DATA,100564,1.246,0.820,22.039,-1.703,1.207,1.616,1.359
DATA,100584,1.582,0.820,11.247,-3.048,0.903,1.076,1.415
DATA,100604,1.615,0.820,-2.412,-3.181,0.679,0.720,1.059
DATA,100624,1.481,0.820,-2.595,-2.643,0.540,0.774,0.480
DATA,100644,1.252,0.820,-15.705,-1.729,0.476,0.724,0.284
DATA,100664,0.800,0.820,-24.180,0.081,0.547,0.440,0.202
DATA,100684,0.345,0.820,-23.387,1.900,0.689,0.270,0.157
DATA,100704,-0.049,0.820,-11.497,3.478,0.839,0.232,0.134
DATA,100724,-0.427,0.820,11.064,4.987,0.940,1.418,1.760
DATA,100744,-0.192,0.820,1.125,4.047,0.943,1.091,0.892
DATA,100764,-0.413,0.820,-2.656,4.933,1.064,0.566,0.517
DATA,100784,-0.299,0.820,20.576,4.476,1.073,1.502,1.593
DATA,100804,0.274,0.820,14.417,2.184,0.941,1.185,0.945
DATA,100824,0.230,0.820,0.027,2.362,0.891,0.625,1.414
DATA,100844,0.477,0.820,1.003,1.370,0.782,0.911,0.695
DATA,100864,0.332,0.820,-14.973,1.951,0.842,0.693,0.497
DATA,100884,0.145,0.820,-8.936,2.701,0.980,0.627,1.336
DATA,100904,0.020,0.820,12.649,3.202,1.004,1.337,0.727
DATA,100924,0.345,0.820,8.930,1.901,0.877,1.024,0.490
DATA,100944,0.377,0.820,-0.339,1.773,0.827,0.793,1.494
DATA,100964,0.405,0.820,-1.070,1.658,0.793,1.034,0.996
DATA,100984,0.193,0.820,-18.083,2.510,0.875,0.674,0.411
DATA,101004,-0.300,0.820,-20.948,4.481,1.095,0.353,0.289
DATA,101024,-0.485,0.820,33.808,5.221,1.129,1.567,1.753
DATA,101044,0.167,0.820,19.783,2.610,0.927,1.097,0.954
DATA,101064,0.305,0.820,10.637,2.058,0.838,0.497,1.132
DATA,101084,0.499,0.820,1.917,1.286,0.746,1.520,0.900
DATA,101104,0.520,0.820,6.735,1.200,0.634,0.709,0.778
DATA,101124,0.459,0.820,2.954,1.446,0.559,0.351,0.372
DATA,101144,0.357,0.820,1.369,1.853,0.521,0.313,0.243
DATA,101164,0.562,0.820,27.161,1.031,0.348,0.760,0.181
DATA,101184,1.154,0.820,36.856,-1.337,-0.032,0.706,0.927
DATA,101204,1.806,0.820,21.674,-3.943,-0.474,0.361,0.665
DATA,101224,2.066,0.820,19.661,-4.985,-0.887,0.238,0.341
DATA,101244,2.424,0.820,24.356,-6.414,-1.362,0.000,0.000
DATA,101264,2.728,0.820,8.259,-7.630,-1.826,-0.590,-1.076
DATA,101284,2.705,0.820,-7.717,-7.541,-2.165,-1.716,-1.165
DATA,101304,2.770,0.820,-2.229,-7.802,-2.486,-1.561,-1.355
DATA,101324,2.651,0.820,-23.997,-7.326,-2.704,-2.199,-2.102
DATA,101344,2.335,0.820,-27.351,-6.061,-2.811,-2.387,-2.402
DATA,101364,2.207,0.820,-32.900,-5.550,-2.820,-2.443,-2.659
DATA,101384,1.454,0.820,-38.692,-2.535,-2.725,-2.615,-2.739
DATA,101404,0.790,0.820,-35.095,0.122,-2.499,-2.607,-2.599
DATA,101424,0.067,0.820,-29.607,3.012,-2.218,-2.320,-2.375
DATA,101444,-0.452,0.820,-33.205,5.086,-1.886,-2.330,-1.969
DATA,101464,-0.687,0.820,-31.314,6.029,-1.550,-1.915,-1.682
DATA,101484,-0.947,0.820,-19.180,7.067,-1.206,-1.319,-1.775
DATA,101504,-1.431,0.820,-25.095,9.002,-0.795,-1.212,-1.132
DATA,101524,-1.602,0.820,-6.741,9.689,-0.440,-0.603,-1.301
DATA,101544,-1.561,0.820,-3.448,9.523,-0.167,-0.324,-0.579
DATA,101564,-1.402,0.820,0.454,8.888,0.068,-0.221,-0.317
DATA,101584,-1.315,0.820,-4.912,8.538,0.297,-0.168,-0.218
DATA,101604,-1.412,0.820,-10.826,8.929,0.587,-0.136,-0.166
DATA,101624,-1.621,0.820,-15.522,9.765,0.937,-0.114,-0.134
DATA,101644,-2.066,0.820,-18.814,11.543,1.365,0.000,-0.113
DATA,101664,-2.240,0.820,-6.741,12.239,1.808,0.799,1.330
DATA,101684,-2.516,0.820,10.393,13.343,2.196,0.989,1.265
DATA,101704,-2.077,0.820,14.844,11.590,2.403,1.869,1.632
DATA,101724,-1.765,0.820,21.735,10.342,2.562,1.862,2.097
DATA,101744,-1.571,0.820,25.515,9.562,2.666,2.125,2.301
DATA,101764,-1.138,0.820,25.698,7.832,2.658,2.402,2.481
DATA,101784,-0.710,0.820,20.454,6.122,2.599,2.531,2.720
DATA,101804,-0.289,0.820,18.076,4.438,2.499,2.464,2.512
DATA,101824,-0.033,0.820,21.064,3.412,2.387,2.456,2.385
DATA,101844,0.082,0.820,12.710,2.952,2.263,2.227,2.299
DATA,101864,0.189,0.820,12.771,2.522,2.145,1.970,2.157
DATA,101884,0.194,0.820,20.454,2.506,2.015,2.051,1.989
DATA,101904,0.290,0.820,16.917,2.119,1.888,2.229,1.894
DATA,101924,0.304,0.820,17.954,2.064,1.773,1.936,1.976
DATA,101944,0.628,0.820,16.674,0.768,1.549,1.502,1.860
DATA,101964,0.981,0.820,20.942,-0.645,1.288,1.850,1.635
DATA,101984,1.138,0.820,21.552,-1.272,1.031,1.201,1.442
DATA,102004,1.608,0.820,10.942,-3.152,0.718,1.069,1.176
DATA,102024,1.484,0.820,-11.863,-2.655,0.564,0.608,0.448
DATA,102044,1.081,0.820,-13.692,-1.046,0.548,0.324,0.272
DATA,102064,0.765,0.820,-10.461,0.220,0.552,0.239,0.196
DATA,102084,0.633,0.820,-6.741,0.749,0.562,0.931,0.153
DATA,102104,0.627,0.820,4.844,0.771,0.491,0.793,0.143
DATA,102124,0.690,0.820,13.259,0.518,0.349,0.372,0.143
DATA,102144,1.251,0.820,24.966,-1.723,0.045,0.243,1.460
DATA,102164,1.608,0.820,10.210,-3.150,-0.249,0.180,0.869
DATA,102184,1.727,0.820,1.856,-3.629,-0.493,0.143,0.000
DATA,102204,1.799,0.820,5.149,-3.916,-0.742,0.119,0.000
DATA,102224,1.951,0.820,4.356,-4.522,-1.021,0.000,0.000
DATA,102244,1.956,0.820,-4.241,-4.546,-1.251,-0.816,0.000
DATA,102264,1.975,0.820,0.515,-4.619,-1.484,-0.567,-1.145
DATA,102284,1.758,0.820,-23.205,-3.751,-1.606,-1.088,-0.700
DATA,102304,1.224,0.820,-21.192,-1.616,-1.592,-1.460,-1.628
DATA,102324,1.050,0.820,-16.192,-0.920,-1.602,-1.264,-1.113
DATA,102344,0.778,0.820,-17.046,0.168,-1.530,-1.351,-1.607
DATA,102364,0.393,0.820,-28.570,1.710,-1.408,-1.547,-1.208
DATA,102384,-0.233,0.820,-19.485,4.211,-1.187,-1.180,-1.529
DATA,102404,-0.329,0.820,-9.546,4.595,-1.052,-0.789,-1.073
DATA,102424,-0.458,0.820,-1.314,5.111,-0.921,-1.235,-0.424
DATA,102444,-0.198,0.820,16.308,4.072,-0.937,-0.847,-1.157
DATA,102464,-0.077,0.820,-10.217,3.589,-0.924,-0.605,-0.886
DATA,102484,-0.306,0.820,-3.631,4.502,-0.783,-1.318,-0.682
DATA,102504,-0.112,0.820,20.271,3.728,-0.813,-0.492,-0.450
DATA,102524,0.334,0.820,11.125,1.943,-0.972,-0.367,-1.292
DATA,102544,0.461,0.820,-12.656,1.437,-0.987,-1.504,-0.522
DATA,102564,0.420,0.820,13.137,1.601,-1.029,-0.942,-0.351
DATA,102584,1.447,0.820,-9.973,-2.509,-1.257,-0.574,-1.447
DATA,102604,0.764,0.820,-24.302,0.223,-1.113,-1.520,-1.066
DATA,102624,0.505,0.820,1.430,1.261,-1.084,-0.656,-1.491
DATA,102644,0.695,0.820,-11.802,0.500,-1.145,-1.185,-1.205
DATA,102664,0.555,0.820,-21.436,1.060,-1.096,-1.214,-0.734
DATA,102684,0.234,0.820,-27.290,2.343,-0.946,-1.433,-1.428
DATA,102704,-0.282,0.820,-20.887,4.408,-0.674,-0.974,-0.844
