type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,38444,0.336504,0.300000,5.260858,-0.127764,1.446151,1.240385,1.554891,0.013020,0.000000,522
DATA,38514,-0.335767,0.300000,4.285247,2.225187,1.689427,1.249466,1.899297,0.022947,0.000000,523
DATA,38584,-0.661486,0.300000,-6.568420,3.365200,2.115502,2.173322,1.856956,0.031957,0.000000,524
DATA,38654,-0.300791,0.300000,12.334034,2.102770,2.072617,2.155912,2.078423,0.037679,0.000000,525
DATA,38724,-0.295515,0.300000,16.602331,2.084304,1.790751,1.566028,2.007463,0.039395,0.000000,526
DATA,38794,0.780923,0.300000,-5.470858,-1.683230,1.007305,0.711151,1.277876,0.036631,0.000000,527
DATA,38864,0.908111,0.300000,-27.056240,-2.128388,0.739540,0.479264,0.704208,0.036508,0.000000,528
DATA,38934,-0.186797,0.300000,-12.848913,1.703790,1.333717,1.582318,0.808810,0.040239,0.000000,529
DATA,39004,0.090763,0.300000,-1.934270,0.732330,1.209066,1.455285,0.963510,0.038399,0.000000,530
DATA,39074,0.741368,0.300000,-3.824515,-1.544788,0.686382,0.633615,1.282208,0.034846,0.000000,531
DATA,39144,0.231772,0.300000,25.504778,0.238800,0.597651,0.516156,1.481633,0.031818,0.000000,532
DATA,39214,0.466608,0.300000,22.760872,-0.583126,0.471135,0.559470,1.225611,0.028575,0.000000,533
DATA,39284,0.295478,0.300000,16.968185,0.015829,0.235114,0.438959,0.214741,0.024568,0.000000,534
DATA,39354,1.408726,0.300000,16.175503,-3.880541,-1.093988,0.000000,0.103554,0.014137,0.000000,535
DATA,39424,1.644724,0.300000,-21.812332,-4.706535,-1.958021,-1.373444,-1.912536,0.003380,0.000000,536
DATA,39494,0.651961,0.300000,-21.995260,-1.231864,-1.542792,-1.690099,-1.402207,-0.002056,0.000000,537
DATA,39564,0.202410,0.300000,-24.251360,0.341564,-1.231190,-1.186839,-1.723402,-0.007528,0.000000,538
DATA,39634,0.616031,0.300000,3.431588,-1.106107,-1.356773,-0.796337,-0.743967,-0.014642,0.000000,539
DATA,39704,0.444325,0.300000,-12.970864,-0.505136,-0.920341,-0.724628,-1.325568,-0.014160,0.000000,540
DATA,39774,-0.153370,0.300000,-26.873314,1.586795,-0.008417,-0.597320,-0.558220,-0.008036,0.000000,541
DATA,39844,-1.812439,0.300000,-30.958683,7.393536,1.885563,0.258021,1.234259,0.004059,0.000000,542
DATA,39914,-2.024102,0.300000,22.395020,8.134357,3.089684,2.167935,2.479891,0.017446,0.000000,543
DATA,39984,-1.182445,0.300000,17.090136,5.188557,3.020287,2.850687,2.931914,0.026742,0.000000,544
DATA,40054,-0.990303,0.300000,19.590139,4.516060,2.705999,2.722043,2.696344,0.033753,0.000000,545
DATA,40124,0.429971,0.300000,6.541347,-0.454898,1.852291,2.093034,2.165252,0.036267,0.000000,546
DATA,40194,0.135199,0.300000,3.126710,0.576805,1.718211,1.611472,1.690303,0.041532,0.000000,547
DATA,40264,0.267036,0.300000,7.090127,0.115374,1.412115,1.661406,1.440455,0.042079,0.000000,548
DATA,40334,0.802482,0.300000,4.407198,-1.758685,0.988547,1.328336,1.249466,0.040177,0.000000,549
DATA,40404,0.054426,0.300000,-24.373312,0.859511,1.166680,0.723504,0.472069,0.041118,0.000000,550
DATA,40474,-0.053410,0.300000,-0.470854,1.236937,0.734861,0.562959,0.450244,0.035169,0.000000,551
DATA,40544,0.855168,0.300000,15.992574,-1.943086,-0.408505,0.351220,0.715075,0.022592,0.000000,552
DATA,40614,1.863519,0.300000,27.516973,-5.472317,-2.212119,-0.555980,-1.761584,0.005284,0.000000,553
DATA,40684,1.927619,0.300000,-30.470879,-5.696664,-2.926394,-2.613263,-2.203089,-0.007507,0.000000,554
DATA,40754,0.932404,0.300000,-14.739157,-2.213414,-2.579878,-2.398290,-2.612287,-0.017620,0.000000,555
DATA,40824,0.926993,0.300000,-25.592823,-2.194476,-2.432112,-2.440109,-2.479891,-0.026267,0.000000,556
DATA,40894,-0.405935,0.300000,-2.300124,2.470773,-1.819838,-1.731077,-2.070735,-0.032194,0.000000,557
DATA,40964,0.462157,0.300000,0.321829,-0.567550,-2.074725,-2.185542,-2.006887,-0.041822,0.000000,558
DATA,41034,0.610144,0.300000,-8.153787,-1.085505,-2.209497,-2.188960,-2.072268,-0.047183,0.000000,559
DATA,41104,0.728104,0.300000,-12.909888,-1.498361,-2.198509,-2.419855,-1.857943,-0.050574,0.000000,560
DATA,41174,-0.321359,0.300000,-9.861105,2.174758,-1.437518,-1.622495,-1.630435,-0.047139,0.000000,561
DATA,41244,-1.123340,0.300000,17.699892,4.981691,-0.856467,-1.134221,-1.036518,-0.045326,0.000000,562
DATA,41314,0.412090,0.300000,0.138903,-0.392313,-1.830643,-2.363855,-1.383903,-0.052042,0.000000,563
DATA,41384,0.363253,0.300000,-8.824519,-0.221384,-1.535827,-1.414395,-1.740334,-0.049818,0.000000,564
DATA,41454,-0.256756,0.300000,-5.958663,1.948647,-0.989312,-1.318325,-1.311038,-0.044537,0.000000,565
DATA,41524,-0.222708,0.300000,7.760860,1.829480,-0.827942,-0.753298,-1.577502,-0.041341,0.000000,566
DATA,41594,-0.477935,0.300000,0.016951,2.722774,-0.012418,-0.832482,-0.819706,-0.032192,0.000000,567
DATA,41664,-0.887580,0.300000,-21.507456,4.156531,0.928121,0.000000,0.000000,-0.021888,0.000000,568
DATA,41734,-1.882755,0.300000,20.077944,7.639643,2.364818,1.754296,2.035494,-0.004900,0.000000,569
DATA,41804,-0.962911,0.300000,20.809650,4.420188,2.303046,2.150610,2.113262,0.005603,0.000000,570
DATA,41874,-0.693423,0.300000,11.358423,3.476982,2.248685,2.369860,2.097425,0.016903,0.000000,571
DATA,41944,-0.405434,0.300000,20.504772,2.469020,1.807739,2.032243,1.763138,0.021195,0.000000,572
DATA,42014,0.511950,0.300000,0.626708,-0.741824,1.224221,1.029502,0.942676,0.023819,0.000000,573
DATA,42084,0.823217,0.300000,-38.519665,-1.831260,0.956049,1.245574,0.339455,0.028840,0.000000,574
DATA,42154,-0.221404,0.300000,12.943791,1.824913,1.494441,1.665757,1.428836,0.033916,0.000000,575
DATA,42224,0.322270,0.300000,18.980381,-0.077943,1.099276,1.330357,1.856710,0.032362,0.000000,576
DATA,42294,-0.667848,0.300000,-3.336710,3.387470,1.226226,1.194335,0.852566,0.033673,0.000000,577
DATA,42364,-0.341788,0.300000,-18.153793,2.246260,1.138881,1.616311,0.465180,0.031733,0.000000,578
DATA,42434,0.095714,0.300000,7.395006,0.715001,0.580844,0.997934,0.347083,0.027491,0.000000,579
DATA,42504,0.814836,0.300000,17.882822,-1.801925,-0.339573,0.264923,0.668866,0.017797,0.000000,580
DATA,42574,1.750728,0.300000,13.126718,-5.077548,-2.027947,-1.130282,-1.533928,0.004306,0.000000,581
DATA,42644,1.445358,0.300000,-7.970860,-4.008753,-2.323104,-1.940111,-2.210397,-0.005144,0.000000,582
DATA,42714,0.618702,0.300000,-10.409886,-1.115455,-2.039697,-1.954472,-1.895695,-0.013079,0.000000,583
DATA,42784,1.187274,0.300000,-19.068430,-3.105458,-2.018165,-2.151272,-1.867613,-0.020960,0.000000,584
DATA,42854,-0.083490,0.300000,-14.434279,1.342216,-1.262800,-1.489201,-1.448807,-0.021529,0.000000,585
DATA,42924,-1.583983,0.300000,10.199886,6.593941,-0.589099,-0.416923,-1.335053,-0.023237,0.000000,586
DATA,42994,0.558055,0.300000,13.187693,-0.903192,-1.533517,-0.676072,-1.512704,-0.034242,0.000000,587
DATA,43064,0.835102,0.300000,7.151103,-1.872855,-1.846516,-1.494928,-2.138778,-0.037511,0.000000,588
DATA,43134,0.406115,0.300000,-12.361107,-0.371400,-1.689762,-1.823563,-1.674527,-0.038043,0.000000,589
DATA,43204,0.080550,0.300000,-3.824515,0.768077,-1.111012,-1.239835,-0.832680,-0.035569,0.000000,590
DATA,43274,0.679507,0.300000,-22.361115,-1.328275,-0.958191,-0.707340,-1.398843,-0.032945,0.000000,591
DATA,43344,-0.394387,0.300000,-8.946470,2.430355,0.223638,-0.250210,0.000000,-0.022639,0.000000,592
DATA,43414,-1.882690,0.300000,-9.800130,7.639416,1.944038,1.291200,1.234367,-0.006848,0.000000,593
DATA,43484,-2.069845,0.300000,9.407203,8.294457,3.016569,2.501166,2.347991,0.008345,0.000000,594
DATA,43554,-1.267487,0.300000,15.870623,5.486206,3.083987,2.730541,2.699985,0.020918,0.000000,595
DATA,43624,-0.969328,0.300000,26.236485,4.442647,2.876340,2.871747,2.770545,0.030217,0.000000,596
DATA,43694,0.530150,0.300000,1.114513,-0.805525,2.113404,2.422788,2.413595,0.036627,0.000000,597
DATA,43764,-0.151054,0.300000,3.065734,1.578691,2.137010,2.161907,2.166593,0.044226,0.000000,598
DATA,43834,0.012801,0.300000,0.260854,1.005199,1.957257,2.063406,1.992883,0.047616,0.000000,599
DATA,43904,0.000752,0.300000,19.041359,1.047368,1.498619,1.573246,1.864627,0.046112,0.000000,600
DATA,43974,0.816310,0.300000,7.699884,-1.807085,0.592777,0.967373,1.351166,0.039354,0.000000,601
DATA,44044,0.957855,0.300000,-4.190369,-2.302493,0.206679,0.280526,0.000000,0.034934,0.000000,602
DATA,44114,1.068958,0.300000,3.553539,-2.691352,-0.269182,0.116713,0.258722,0.028596,0.000000,603
DATA,44184,1.613227,0.300000,7.760860,-4.596292,-1.304961,-1.169971,-1.112933,0.017781,0.000000,604
DATA,44254,0.982797,0.300000,-36.568439,-2.389787,-1.399450,-1.462433,-1.662986,0.010247,0.000000,605
DATA,44324,0.552574,0.300000,-0.531830,-0.884007,-2.066544,-1.486670,-1.704302,-0.005100,0.000000,606
DATA,44394,1.229971,0.300000,-24.922092,-3.254897,-2.172590,-2.245151,-2.173660,-0.016213,0.000000,607
DATA,44464,0.668955,0.300000,-6.568420,-1.291343,-2.038504,-2.242991,-2.317275,-0.024101,0.000000,608
DATA,44534,0.955265,0.300000,-7.970860,-2.293426,-1.958071,-1.959673,-1.986659,-0.030457,0.000000,609
DATA,44604,-0.130179,0.300000,-19.739161,1.505627,-1.183024,-1.463198,-1.527565,-0.029378,0.000000,610
DATA,44674,-1.709955,0.300000,1.663294,7.034845,-0.393322,-0.585843,-0.530237,-0.028445,0.000000,611
DATA,44744,-0.096690,0.300000,33.309658,1.388415,-1.252701,-1.619866,-1.830720,-0.036247,0.000000,612
DATA,44814,0.945911,0.300000,-14.373303,-2.260686,-1.893332,-1.841561,-1.664766,-0.041581,0.000000,613
DATA,44884,0.381602,0.300000,-4.983053,-0.285606,-1.610935,-1.624945,-1.562530,-0.040979,0.000000,614
DATA,44954,-0.352958,0.300000,4.529150,2.285353,-1.069761,-1.090897,-1.264368,-0.038601,0.000000,615
DATA,45024,0.403833,0.300000,-7.909884,-0.363415,-1.102060,-0.861383,-0.496541,-0.037008,0.000000,616
DATA,45094,-0.292771,0.300000,-2.665978,2.074697,-0.075942,-0.245729,-0.325654,-0.027629,0.000000,617
DATA,45164,-1.173074,0.300000,-29.068438,5.155760,1.241803,0.000000,0.000000,-0.014535,0.000000,618
DATA,45234,-1.909447,0.300000,20.687700,7.733065,2.690102,2.185542,2.283247,0.002236,0.000000,619
DATA,45304,-1.271103,0.300000,13.004766,5.498862,2.964343,2.563008,2.562069,0.015560,0.000000,620
DATA,45374,-1.393902,0.300000,20.565750,5.928656,2.953036,2.544830,2.732674,0.026911,0.000000,621
DATA,45444,0.162461,0.300000,13.492572,0.481386,2.243530,2.422788,2.397879,0.031962,0.000000,622
DATA,45514,-0.186717,0.300000,6.602322,1.703511,2.195856,2.265138,2.068286,0.040980,0.000000,623
DATA,45584,-0.092953,0.300000,3.553539,1.375335,2.026366,1.841561,1.910447,0.045365,0.000000,624
DATA,45654,-0.218341,0.300000,13.919401,1.814196,1.765194,1.612029,1.711807,0.046924,0.000000,625
DATA,45724,0.237276,0.300000,16.968185,0.219537,1.038490,1.365271,1.527232,0.041804,0.000000,626
DATA,45794,0.972836,0.300000,2.455978,-2.354924,0.280000,0.446951,0.432221,0.034741,0.000000,627
DATA,45864,1.203724,0.300000,1.236464,-3.163032,-0.279477,0.138305,0.136862,0.027904,0.000000,628
DATA,45934,1.456788,0.300000,-7.178176,-4.048756,-1.219590,-1.103891,-1.090557,0.019611,0.000000,629
DATA,46004,0.774202,0.300000,-28.214779,-1.659706,-1.351278,-1.597491,-1.337477,0.012011,0.000000,630
DATA,46074,1.061130,0.300000,-24.434286,-2.663954,-1.961873,-1.397446,-1.627401,-0.001433,0.000000,631
DATA,46144,1.283613,0.300000,-16.324524,-3.442643,-2.285292,-2.283993,-2.071654,-0.014662,0.000000,632
DATA,46214,0.647482,0.300000,-3.641588,-1.216186,-2.044846,-2.312680,-1.901362,-0.022282,0.000000,633
DATA,46284,0.795346,0.300000,-9.739154,-1.733712,-1.940349,-1.836727,-2.005162,-0.029196,0.000000,634
DATA,46354,-0.079703,0.300000,-13.519645,1.328960,-1.264138,-1.720647,-1.480849,-0.029084,0.000000,635
DATA,46424,-1.010535,0.300000,-22.483065,4.586874,-0.550213,-0.768101,-1.514177,-0.028376,0.000000,636
DATA,46494,-0.056699,0.300000,34.956005,1.248447,-1.142504,-1.058790,-0.745592,-0.033495,0.000000,637
DATA,46564,0.820659,0.300000,-17.361111,-1.822307,-1.901584,-2.110394,-1.836968,-0.040691,0.000000,638
DATA,46634,0.163367,0.300000,-7.361103,0.478216,-1.548391,-1.457863,-1.559223,-0.040534,0.000000,639
DATA,46704,-0.141820,0.300000,-0.226951,1.546372,-1.098534,-0.938441,-1.441939,-0.038642,0.000000,640
DATA,46774,-0.024015,0.300000,2.455978,1.134053,-0.756688,-0.753461,-0.674346,-0.035731,0.000000,641
DATA,46844,0.192195,0.300000,-21.751358,0.377317,-0.422641,-0.327369,-1.032617,-0.030018,0.000000,642
DATA,46914,-0.879419,0.300000,-29.068438,4.127966,0.868009,-0.124267,-0.167758,-0.016419,0.000000,643
DATA,46984,-2.787991,0.300000,25.748678,10.807967,3.010231,2.321503,2.455092,0.002327,0.000000,644
DATA,47054,-1.324380,0.300000,15.809648,5.685331,3.066504,2.910571,2.923950,0.014020,0.000000,645
DATA,47124,-1.049256,0.300000,22.029165,4.722397,2.832001,2.468517,2.669596,0.024610,0.000000,646
DATA,47194,0.515518,0.300000,12.577937,-0.754314,1.919235,1.970989,2.009769,0.029084,0.000000,647
DATA,47264,0.009331,0.300000,-9.007446,1.017342,1.938749,1.921464,1.397725,0.038513,0.000000,648
DATA,47334,-0.031986,0.300000,13.309644,1.161950,1.752831,1.891595,1.838175,0.041219,0.000000,649
DATA,47404,0.009262,0.300000,7.699884,1.017585,1.600851,1.950658,1.338629,0.042898,0.000000,650
DATA,47474,0.169860,0.300000,15.382817,0.455492,1.179399,1.519438,1.256083,0.040623,0.000000,651
DATA,47544,0.637663,0.300000,26.175508,-1.181821,0.224105,0.913746,0.802778,0.031524,0.000000,652
DATA,47614,1.448048,0.300000,24.712093,-4.018169,-1.143564,0.000000,0.192289,0.020036,0.000000,653
DATA,47684,2.226698,0.300000,-7.422079,-6.743444,-2.741406,-1.816226,-2.392141,0.001588,0.000000,654
DATA,47754,1.631407,0.300000,-20.105015,-4.659925,-3.084649,-2.765071,-2.504299,-0.012597,0.000000,655
DATA,47824,1.151363,0.300000,-8.336713,-2.979771,-2.922128,-2.604508,-2.623060,-0.025217,0.000000,656
DATA,47894,0.419645,0.300000,-16.934280,-0.418758,-2.486228,-2.524630,-2.571958,-0.033141,0.000000,657
DATA,47964,0.262182,0.300000,6.114517,0.132365,-2.369461,-2.464170,-2.362658,-0.043579,0.000000,658
DATA,48034,0.454146,0.300000,-7.422079,-0.539511,-2.436215,-2.510139,-2.278044,-0.050396,0.000000,659
DATA,48104,0.709429,0.300000,-15.897695,-1.433002,-2.208087,-2.209001,-2.300135,-0.052836,0.000000,660
DATA,48174,-0.382493,0.300000,-8.580617,2.388727,-1.468404,-1.900329,-1.387470,-0.049271,0.000000,661
DATA,48244,-0.939996,0.300000,25.748678,4.339986,-0.830639,-0.528455,-0.918122,-0.046363,0.000000,662
DATA,48314,-0.378237,0.300000,-24.373312,2.373830,-1.061181,-1.837692,-0.855328,-0.047016,0.000000,663
DATA,48384,0.530346,0.300000,-33.824539,-0.806210,-0.844551,-1.048163,-1.450909,-0.042019,0.000000,664
DATA,48454,-0.292143,0.300000,-4.739150,2.072500,-0.093836,-0.212410,-0.221131,-0.032531,0.000000,665
DATA,48524,-1.164848,0.300000,-21.446478,5.126970,1.036571,-0.102987,-0.104995,-0.020091,0.000000,666
DATA,48594,-1.758739,0.300000,14.651109,7.205586,2.309712,1.797332,1.797101,-0.005439,0.000000,667
DATA,48664,-1.504853,0.300000,24.285265,6.316988,2.487131,2.007463,2.311152,0.005146,0.000000,668
