type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,52364,-0.453,0.820,8.001,4.455,0.151,-0.183,0.000
DATA,52384,-0.276,0.820,7.148,3.836,0.155,-0.145,0.000
DATA,52404,-0.178,0.820,6.660,3.492,0.145,-0.120,0.000
DATA,52424,-0.064,0.820,6.233,3.094,0.122,-0.103,0.000
DATA,52444,0.034,0.820,6.172,2.751,0.086,-0.089,0.000
DATA,52464,0.128,0.820,6.050,2.421,0.037,-0.079,0.000
DATA,52484,0.216,0.820,6.355,2.113,-0.024,-0.071,0.000
DATA,52504,0.331,0.820,6.477,1.712,-0.104,-0.065,0.000
DATA,52524,0.452,0.820,6.660,1.288,-0.201,-0.059,0.000
DATA,52544,0.579,0.820,7.026,0.843,-0.323,-0.055,0.000
DATA,52564,0.684,0.820,7.392,0.475,-0.463,-0.051,0.000
DATA,52584,0.833,0.820,7.818,-0.045,-0.627,-0.047,0.000
DATA,52604,0.998,0.820,2.392,-0.623,-0.786,-0.044,-0.050
DATA,52624,1.049,0.820,-9.011,-0.803,-0.856,-0.044,-1.582
DATA,52644,0.711,0.820,-12.243,0.382,-0.804,-0.709,-0.884
DATA,52664,0.520,0.820,-8.340,1.050,-0.766,-0.668,-0.391
DATA,52684,0.448,0.820,-0.535,1.303,-0.767,-0.518,-0.274
DATA,52704,0.620,0.820,3.916,0.699,-0.846,-0.440,-0.707
DATA,52724,0.383,0.820,-27.974,1.531,-0.739,-0.293,-1.063
DATA,52744,-0.531,0.820,-27.974,4.727,-0.373,-0.838,-0.608
DATA,52764,-0.720,0.820,3.855,5.389,-0.149,-0.822,-0.325
DATA,52784,-0.496,0.820,0.135,4.607,-0.057,-0.464,-0.223
DATA,52804,-0.389,0.820,-1.145,4.230,0.046,-0.278,-0.169
DATA,52824,-0.344,0.820,-3.828,4.075,0.162,-0.199,-0.136
DATA,52844,-0.397,0.820,-5.718,4.261,0.301,-0.155,-0.114
DATA,52864,-0.481,0.820,-7.547,4.554,0.464,-0.127,-0.098
DATA,52884,-0.623,0.820,-8.828,5.050,0.667,-0.107,-0.086
DATA,52904,-0.826,0.820,-9.682,5.761,0.910,0.000,0.000
DATA,52924,-1.261,0.820,-4.925,7.283,1.168,0.752,0.000
DATA,52944,-1.159,0.820,15.318,6.925,1.314,0.904,0.442
DATA,52964,-0.836,0.820,7.879,5.794,1.341,1.001,0.842
DATA,52984,-0.887,0.820,12.148,5.974,1.425,0.734,0.602
DATA,53004,-0.399,0.820,31.172,4.268,1.257,1.427,1.425
DATA,53024,0.027,0.820,7.514,2.776,1.112,0.993,0.799
DATA,53044,-0.063,0.820,5.989,3.092,1.107,0.457,0.612
DATA,53064,0.049,0.820,37.209,2.698,0.949,1.448,1.108
DATA,53084,0.738,0.820,19.953,0.287,0.570,0.906,0.732
DATA,53104,0.823,0.820,6.050,-0.010,0.376,0.395,0.562
DATA,53124,0.796,0.820,14.526,0.085,0.191,0.252,0.331
DATA,53144,1.117,0.820,18.306,-1.040,-0.113,0.185,0.807
DATA,53164,1.385,0.820,10.257,-1.979,-0.421,0.147,0.554
DATA,53184,1.514,0.820,12.331,-2.428,-0.719,0.121,0.309
DATA,53204,1.753,0.820,16.416,-3.264,-1.091,0.103,0.000
DATA,53224,2.006,0.820,2.757,-4.151,-1.468,0.000,-0.735
DATA,53244,1.942,0.820,4.038,-3.926,-1.711,-0.900,-0.440
DATA,53264,2.280,0.820,3.062,-5.111,-2.088,-0.783,-1.333
DATA,53284,1.968,0.820,-23.645,-4.019,-2.206,-1.908,-1.941
DATA,53304,1.638,0.820,-22.913,-2.863,-2.201,-1.757,-1.802
DATA,53324,1.522,0.820,-20.779,-2.456,-2.189,-1.628,-1.963
DATA,53344,0.920,0.820,-21.816,-0.350,-2.040,-1.865,-2.095
DATA,53364,0.594,0.820,-31.877,0.792,-1.819,-2.012,-1.717
DATA,53384,0.292,0.820,-25.169,1.847,-1.588,-1.922,-1.778
DATA,53404,-0.146,0.820,-10.840,3.382,-1.355,-1.325,-1.765
DATA,53424,-0.185,0.820,-20.413,3.517,-1.109,-1.343,-1.157
DATA,53444,-0.260,0.820,3.672,3.780,-0.964,-0.748,-1.169
DATA,53464,0.171,0.820,-23.706,2.273,-0.870,-0.929,-1.324
DATA,53484,-0.418,0.820,-18.462,4.332,-0.436,-0.951,-0.677
DATA,53504,-0.405,0.820,11.050,4.288,-0.372,-0.667,-0.466
DATA,53524,-0.119,0.820,3.733,3.285,-0.378,-0.341,-0.849
DATA,53544,-0.040,0.820,-7.365,3.011,-0.330,-0.229,-0.696
DATA,53564,-0.120,0.820,-3.584,3.289,-0.226,-0.173,-0.350
DATA,53584,-0.170,0.820,-8.096,3.465,-0.105,-0.139,-0.233
DATA,53604,-0.312,0.820,-11.999,3.963,0.077,-0.116,-0.175
DATA,53624,-0.557,0.820,-16.267,4.821,0.335,-0.099,-0.140
DATA,53644,-0.902,0.820,-20.108,6.027,0.675,-0.087,-0.117
DATA,53664,-1.363,0.820,-23.767,7.639,1.124,-0.077,-0.100
DATA,53684,-1.911,0.820,-26.511,9.559,1.675,0.000,0.000
DATA,53704,-2.403,0.820,-1.755,11.282,2.215,1.415,1.372
DATA,53724,-2.310,0.820,5.806,10.956,2.564,1.655,1.493
DATA,53744,-2.029,0.820,17.635,9.971,2.681,2.243,2.213
DATA,53764,-1.435,0.820,23.855,7.893,2.644,2.181,2.386
DATA,53784,-1.038,0.820,21.660,6.503,2.608,2.126,2.434
DATA,53804,-0.766,0.820,21.965,5.550,2.529,2.296,2.186
DATA,53824,-0.281,0.820,25.136,3.854,2.377,2.458,2.193
DATA,53844,-0.017,0.820,22.148,2.930,2.167,2.370,2.122
DATA,53864,0.147,0.820,19.404,2.354,1.981,2.112,2.018
DATA,53884,0.273,0.820,20.562,1.915,1.785,1.908,2.067
DATA,53904,0.650,0.820,22.879,0.597,1.500,1.522,1.934
DATA,53924,0.789,0.820,21.050,0.108,1.241,1.378,1.758
DATA,53944,1.117,0.820,10.501,-1.040,0.971,1.124,1.614
DATA,53964,0.980,0.820,-6.084,-0.558,0.897,0.634,0.796
DATA,53984,0.789,0.820,-4.743,0.108,0.866,1.366,0.734
DATA,54004,0.680,0.820,-16.999,0.491,0.912,0.778,1.345
DATA,54024,0.305,0.820,-10.047,1.804,1.020,0.583,0.939
DATA,54044,0.254,0.820,4.465,1.980,1.004,1.474,0.434
DATA,54064,0.089,0.820,5.562,2.557,0.993,0.770,1.500
DATA,54084,0.053,0.820,18.001,2.684,0.892,1.258,0.843
DATA,54104,0.446,0.820,0.318,1.309,0.766,0.745,0.615
DATA,54124,0.014,0.820,4.038,2.821,0.816,0.558,0.986
DATA,54144,-0.104,0.820,7.453,3.234,0.799,0.547,0.855
DATA,54164,0.557,0.820,14.038,0.920,0.558,1.238,0.429
DATA,54184,0.520,0.820,-9.743,1.051,0.535,0.552,0.266
DATA,54204,0.342,0.820,-6.023,1.672,0.576,0.309,0.193
DATA,54224,0.327,0.820,12.635,1.726,0.497,0.836,0.151
DATA,54244,0.765,0.820,12.270,0.192,0.255,1.062,0.124
DATA,54264,0.811,0.820,6.355,0.032,0.108,0.490,0.106
DATA,54284,0.919,0.820,10.318,-0.345,-0.079,0.288,0.092
DATA,54304,1.108,0.820,13.855,-1.008,-0.331,0.204,0.081
DATA,54324,1.412,0.820,17.453,-2.072,-0.661,0.158,0.073
DATA,54344,1.806,0.820,20.379,-3.449,-1.075,0.129,0.066
DATA,54364,2.136,0.820,22.087,-4.607,-1.587,-1.123,0.060
DATA,54384,2.597,0.820,3.062,-6.219,-2.057,-0.859,-1.011
DATA,54404,2.423,0.820,-2.182,-5.612,-2.328,-1.596,-1.062
DATA,54424,2.521,0.820,-20.230,-5.953,-2.555,-2.091,-1.688
DATA,54444,2.293,0.820,-16.877,-5.157,-2.646,-2.076,-1.601
DATA,54464,1.883,0.820,-24.499,-3.719,-2.622,-2.356,-1.833
DATA,54484,1.298,0.820,-40.779,-1.673,-2.424,-2.340,-2.298
DATA,54504,0.691,0.820,-33.218,0.453,-2.154,-2.390,-2.137
DATA,54524,0.111,0.820,-26.023,2.482,-1.853,-2.024,-2.237
DATA,54544,-0.344,0.820,-27.182,4.075,-1.526,-1.782,-1.572
DATA,54564,-0.456,0.820,-8.157,4.466,-1.251,-1.393,-1.684
DATA,54584,-0.870,0.820,-16.267,5.916,-0.901,-1.304,-1.189
DATA,54604,-0.877,0.820,13.306,5.941,-0.746,-0.564,-0.966
DATA,54624,-0.410,0.820,21.721,4.306,-0.828,-0.388,-0.542
DATA,54644,0.113,0.820,7.757,2.475,-0.961,-0.528,-0.304
DATA,54664,0.122,0.820,0.257,2.442,-0.940,-1.300,-0.764
DATA,54684,0.492,0.820,3.123,1.146,-1.041,-0.704,-1.398
DATA,54704,0.037,0.820,-17.365,2.741,-0.877,-1.362,-0.628
DATA,54724,-0.029,0.820,3.245,2.973,-0.787,-0.697,-1.350
DATA,54744,0.310,0.820,9.770,1.785,-0.880,-0.696,-1.033
DATA,54764,0.451,0.820,-11.633,1.291,-0.893,-0.447,-0.559
DATA,54784,0.232,0.820,-21.816,2.059,-0.721,-1.395,-0.655
DATA,54804,-0.106,0.820,-10.962,3.241,-0.466,-0.466,-1.117
DATA,54824,0.171,0.820,6.233,2.270,-0.454,-1.025,-0.595
DATA,54844,0.078,0.820,-4.743,2.597,-0.397,-0.590,-0.322
DATA,54864,-0.021,0.820,0.562,2.942,-0.329,-0.320,-0.220
DATA,54884,-0.028,0.820,-0.352,2.969,-0.300,-0.292,-0.168
DATA,54904,-0.132,0.820,-11.389,3.331,-0.180,-0.640,-0.135
DATA,54924,-0.347,0.820,-4.621,4.084,-0.026,0.000,-0.113
DATA,54944,-0.527,0.820,-7.243,4.715,0.143,0.000,-0.098
DATA,54964,-0.704,0.820,-9.804,5.335,0.365,0.000,-0.086
DATA,54984,-0.983,0.820,-12.182,6.312,0.646,0.000,-0.076
DATA,55004,-1.273,0.820,-14.682,7.325,0.995,0.000,-0.069
DATA,55024,-1.792,0.820,-15.840,9.143,1.415,0.000,0.000
DATA,55044,-1.972,0.820,5.196,9.771,1.792,1.329,1.090
DATA,55064,-1.954,0.820,-6.328,9.710,2.067,1.042,0.721
DATA,55084,-1.669,0.820,25.318,8.711,2.204,1.519,1.662
DATA,55104,-1.205,0.820,28.123,7.086,2.193,1.970,1.538
DATA,55124,-0.663,0.820,27.757,5.189,2.019,1.919,1.764
DATA,55144,-0.297,0.820,33.550,3.910,1.813,1.567,1.876
DATA,55164,0.022,0.820,22.940,2.794,1.572,1.597,1.549
DATA,55184,0.397,0.820,20.257,1.480,1.310,1.072,1.437
DATA,55204,0.863,0.820,20.989,-0.151,1.076,1.513,1.104
DATA,55224,1.216,0.820,24.709,-1.385,0.646,0.858,1.333
DATA,55244,1.401,0.820,0.318,-2.033,0.377,1.117,0.719
DATA,55264,1.402,0.820,-3.462,-2.038,0.195,0.573,0.356
DATA,55284,1.113,0.820,-6.572,-1.024,0.131,0.314,0.235
DATA,55304,0.907,0.820,-5.352,-0.304,0.084,0.217,0.176
DATA,55324,0.747,0.820,-2.852,0.255,0.035,0.165,0.141
DATA,55344,0.644,0.820,-1.267,0.615,-0.010,0.134,0.117
DATA,55364,0.611,0.820,0.379,0.732,-0.065,0.112,0.100
DATA,55384,0.619,0.820,1.843,0.703,-0.136,0.097,0.088
DATA,55404,0.647,0.820,3.367,0.607,-0.226,0.085,0.078
DATA,55424,0.725,0.820,4.831,0.332,-0.340,0.076,0.070
DATA,55444,0.841,0.820,6.416,-0.075,-0.489,0.068,0.064
DATA,55464,1.004,0.820,7.818,-0.643,-0.671,0.062,0.058
DATA,55484,1.200,0.820,7.635,-1.331,-0.890,0.000,0.054
DATA,55504,1.058,0.820,1.172,-0.834,-1.061,-0.774,-1.011
DATA,55524,1.037,0.820,2.696,-0.758,-1.190,-0.369,-0.622
DATA,55544,1.224,0.820,-0.718,-1.415,-1.365,-0.271,-0.389
DATA,55564,0.896,0.820,-10.474,-0.265,-1.356,-1.620,-0.735
DATA,55584,0.819,0.820,-19.621,0.003,-1.328,-0.970,-1.535
DATA,55604,-0.079,0.820,-28.096,3.147,-0.991,-1.408,-1.045
DATA,55624,-0.208,0.820,4.648,3.597,-0.835,-0.740,-1.201
DATA,55644,0.154,0.820,15.684,2.331,-0.941,-0.360,-0.797
DATA,55664,0.608,0.820,14.953,0.743,-1.138,-0.267,-0.419
DATA,55684,0.860,0.820,-8.889,-0.140,-1.235,-1.719,-0.842
DATA,55704,0.666,0.820,-20.962,0.538,-1.194,-1.186,-1.438
DATA,55724,0.200,0.820,-23.401,2.170,-0.947,-1.337,-0.755
DATA,55744,0.073,0.820,-2.182,2.616,-0.807,-0.781,-1.442
DATA,55764,0.361,0.820,10.075,1.606,-0.883,-0.608,-0.651
DATA,55784,0.358,0.820,-11.938,1.617,-0.858,-1.332,-0.633
DATA,55804,0.112,0.820,-22.365,2.479,-0.646,-0.761,-1.279
DATA,55824,-0.197,0.820,-6.267,3.560,-0.424,-0.511,-1.062
DATA,55844,-0.255,0.820,-10.901,3.762,-0.291,-0.821,-0.487
DATA,55864,-0.363,0.820,3.916,4.142,-0.208,-0.379,-0.288
DATA,55884,-0.215,0.820,-1.450,3.622,-0.176,-0.245,-0.204
DATA,55904,-0.165,0.820,-1.206,3.448,-0.116,-0.182,-0.158
DATA,55924,-0.194,0.820,-3.035,3.549,-0.030,-0.144,-0.129
DATA,55944,-0.262,0.820,-5.657,3.787,0.089,-0.120,-0.109
DATA,55964,-0.386,0.820,-7.730,4.222,0.243,-0.102,-0.094
DATA,55984,-0.548,0.820,-9.743,4.786,0.439,-0.089,-0.083
DATA,56004,-0.746,0.820,-11.633,5.482,0.684,-0.079,-0.074
DATA,56024,-1.007,0.820,-13.340,6.396,0.983,-0.071,-0.067
DATA,56044,-1.250,0.820,-12.852,7.244,1.322,0.000,0.922
DATA,56064,-1.176,0.820,4.648,6.986,1.571,1.059,0.981
DATA,56084,-1.102,0.820,-1.816,6.728,1.789,1.046,0.537
DATA,56104,-1.277,0.820,14.404,7.339,1.961,1.158,1.642
DATA,56124,-0.674,0.820,30.440,5.230,1.785,1.980,1.703
DATA,56144,-0.382,0.820,24.587,4.206,1.672,1.671,1.489
DATA,56164,0.018,0.820,11.111,2.807,1.489,1.303,1.500
DATA,56184,0.470,0.820,27.209,1.223,1.223,1.504,1.351
DATA,56204,0.533,0.820,10.745,1.004,1.040,1.109,1.109
DATA,56224,0.439,0.820,4.892,1.333,0.938,0.550,0.918
DATA,56244,0.855,0.820,23.794,-0.124,0.623,1.193,0.777
DATA,56264,0.887,0.820,-4.255,-0.234,0.464,0.563,0.368
DATA,56284,0.579,0.820,-2.121,0.842,0.450,0.312,0.241
DATA,56304,0.375,0.820,-0.291,1.556,0.436,0.259,0.179
DATA,56324,0.693,0.820,22.879,0.446,0.279,0.910,0.143
DATA,56344,0.766,0.820,11.416,0.190,0.043,0.396,0.119
DATA,56364,0.790,0.820,11.111,0.104,-0.146,0.253,0.101
DATA,56384,0.931,0.820,15.867,-0.390,-0.397,0.186,0.089
DATA,56404,1.219,0.820,19.648,-1.396,-0.724,0.147,0.079
DATA,56424,1.615,0.820,23.977,-2.784,-1.149,0.121,0.071
DATA,56444,2.195,0.820,15.014,-4.811,-1.637,-1.123,0.000
DATA,56464,2.111,0.820,4.770,-4.518,-1.958,-1.307,-0.910
DATA,56484,2.510,0.820,11.843,-5.914,-2.397,-0.970,-0.864
DATA,56504,2.483,0.820,-20.779,-5.822,-2.618,-2.293,-1.793
DATA,56524,2.186,0.820,-22.060,-4.781,-2.716,-2.270,-1.997
DATA,56544,1.855,0.820,-28.828,-3.622,-2.724,-2.487,-2.289
DATA,56564,1.356,0.820,-32.974,-1.876,-2.570,-2.577,-2.473
DATA,56584,0.686,0.820,-26.572,0.470,-2.300,-2.534,-2.223
DATA,56604,0.260,0.820,-22.791,1.960,-2.034,-2.253,-1.937
DATA,56624,0.014,0.820,-24.743,2.823,-1.763,-1.871,-1.876
DATA,56644,-0.278,0.820,-23.828,3.844,-1.453,-1.758,-1.846
DATA,56664,-0.395,0.820,-18.035,4.252,-1.218,-1.399,-1.342
DATA,56684,-0.443,0.820,-13.584,4.419,-0.988,-1.177,-1.414
DATA,56704,-0.553,0.820,-19.682,4.805,-0.721,-0.902,-0.929
DATA,56724,-0.694,0.820,-7.608,5.297,-0.440,-0.895,-0.399
DATA,56744,-0.620,0.820,6.965,5.040,-0.367,-0.619,-0.254
DATA,56764,-0.400,0.820,2.026,4.271,-0.304,-0.328,-0.190
DATA,56784,-0.313,0.820,-9.986,3.964,-0.201,-0.223,-1.187
DATA,56804,-0.525,0.820,-18.889,4.706,0.097,-0.169,-0.471
DATA,56824,-0.706,0.820,-11.206,5.340,0.364,-0.136,-0.281
DATA,56844,-0.893,0.820,-17.243,5.996,0.664,-0.114,-0.201
DATA,56864,-1.274,0.820,-21.572,7.328,1.072,-0.098,-0.156
DATA,56884,-1.757,0.820,-24.377,9.019,1.586,0.000,0.000
DATA,56904,-1.812,0.820,-4.743,9.212,2.029,1.182,1.223
DATA,56924,-1.830,0.820,8.062,9.276,2.298,1.522,1.646
DATA,56944,-1.759,0.820,10.135,9.028,2.492,2.001,1.784
DATA,56964,-1.542,0.820,12.209,8.268,2.616,1.982,2.151
DATA,56984,-1.360,0.820,20.075,7.632,2.700,2.382,2.302
DATA,57004,-0.994,0.820,26.111,6.350,2.679,2.433,2.412
DATA,57024,-0.789,0.820,15.562,5.632,2.655,2.286,2.420
DATA,57044,-0.612,0.820,15.014,5.011,2.634,2.559,2.342
DATA,57064,-0.401,0.820,15.257,4.273,2.565,2.708,2.334
DATA,57084,-0.310,0.820,18.367,3.955,2.456,2.571,2.352
DATA,57104,-0.210,0.820,15.501,3.604,2.338,2.508,2.095
DATA,57124,-0.100,0.820,19.038,3.221,2.215,2.469,2.586
DATA,57144,0.175,0.820,17.940,2.257,2.000,2.024,2.424
DATA,57164,0.669,0.820,18.977,0.530,1.738,1.760,2.134
DATA,57184,0.846,0.820,10.501,-0.091,1.508,1.899,1.769
DATA,57204,0.718,0.820,-6.328,0.356,1.441,1.545,1.410
DATA,57224,0.280,0.820,-14.072,1.892,1.515,1.486,1.776
DATA,57244,0.112,0.820,8.489,2.478,1.535,1.710,1.141
DATA,57264,0.082,0.820,2.635,2.583,1.527,1.340,1.641
DATA,57284,0.325,0.820,13.794,1.732,1.385,1.719,1.345
DATA,57304,0.275,0.820,13.550,1.908,1.286,1.479,1.942
DATA,57324,0.410,0.820,12.696,1.434,1.116,1.327,1.261
DATA,57344,0.440,0.820,6.904,1.329,1.017,0.951,1.376
DATA,57364,0.490,0.820,10.989,1.155,0.875,1.070,0.744
DATA,57384,0.593,0.820,9.099,0.793,0.735,0.791,0.992
DATA,57404,0.653,0.820,4.221,0.585,0.619,0.494,0.781
DATA,57424,0.739,0.820,3.977,0.283,0.509,0.289,0.368
DATA,57444,0.676,0.820,1.538,0.504,0.422,0.204,0.241
DATA,57464,0.689,0.820,6.477,0.458,0.302,0.158,0.195
DATA,57484,0.830,0.820,11.172,-0.034,0.119,0.129,0.195
DATA,57504,1.056,0.820,16.294,-0.826,-0.145,0.109,0.195
DATA,57524,1.384,0.820,21.172,-1.973,-0.506,0.094,0.195
DATA,57544,1.835,0.820,26.904,-3.554,-0.981,0.000,0.000
DATA,57564,2.383,0.820,31.050,-5.469,-1.581,0.000,0.000
DATA,57584,3.219,0.820,23.672,-8.396,-2.267,-1.165,-1.079
DATA,57604,3.174,0.820,8.062,-8.241,-2.748,-1.002,-1.415
DATA,57624,2.974,0.820,-14.865,-7.539,-3.080,-2.180,-2.209
DATA,57644,2.787,0.820,-27.426,-6.886,-3.259,-2.386,-2.406
DATA,57664,2.453,0.820,-31.267,-5.717,-3.348,-2.635,-2.799
