type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,24444,2.029334,0.300000,-15.024281,-6.571467,-2.752009,-2.011503,-2.391323,-0.008950,0.000000,322
DATA,24514,1.185398,0.300000,-28.012094,-3.364511,-2.526488,-2.243351,-2.639884,-0.015523,0.000000,323
DATA,24584,0.205722,0.300000,-14.109645,0.358257,-1.981813,-1.999146,-1.962696,-0.022813,0.000000,324
DATA,24654,0.419125,0.300000,-7.463298,-0.452673,-1.780595,-1.745544,-1.871609,-0.028847,0.000000,325
DATA,24724,0.083581,0.300000,-8.804763,0.822391,-1.309169,-1.425344,-1.404317,-0.030444,0.000000,326
DATA,24794,-0.612543,0.300000,7.780616,3.467662,-0.858672,-0.705806,-0.825363,-0.030544,0.000000,327
DATA,24864,0.100931,0.300000,18.085503,0.756462,-1.029783,-0.394620,-0.389697,-0.032309,0.000000,328
DATA,24934,-0.061121,0.300000,4.731833,1.372261,-0.370507,-0.422321,-0.355693,-0.026526,0.000000,329
DATA,25004,-0.168776,0.300000,-18.743795,1.781351,0.116844,-1.003947,-0.127985,-0.018214,0.000000,330
DATA,25074,-1.803478,0.300000,-22.646238,7.993216,2.224027,0.805087,1.533760,-0.001273,0.000000,331
DATA,25144,-1.819676,0.300000,26.439165,8.054770,2.836568,2.482971,2.498040,0.009445,0.000000,332
DATA,25214,-0.438709,0.300000,15.646475,2.807095,2.380260,2.175349,2.390506,0.017058,0.000000,333
DATA,25284,-0.582059,0.300000,12.841596,3.351825,2.256783,2.264772,2.296361,0.026745,0.000000,334
DATA,25354,0.180890,0.300000,6.073298,0.452617,1.747204,1.776793,1.533592,0.031026,0.000000,335
DATA,25424,-0.008634,0.300000,-12.158424,1.172810,1.743227,1.833598,1.592583,0.037580,0.000000,336
DATA,25494,-0.459807,0.300000,19.548918,2.887266,1.579184,1.769603,1.686027,0.038493,0.000000,337
DATA,25564,0.568668,0.300000,15.280622,-1.020939,0.845058,0.805968,1.390227,0.033744,0.000000,338
DATA,25634,0.718868,0.300000,9.122081,-1.591697,0.239153,0.262463,0.817551,0.029026,0.000000,339
DATA,25704,0.902717,0.300000,8.695251,-2.290322,-0.392076,0.113359,0.187686,0.022359,0.000000,340
DATA,25774,1.474510,0.300000,6.805006,-4.463138,-1.525149,-0.723766,-1.117109,0.011086,0.000000,341
DATA,25844,1.255172,0.300000,-12.402327,-3.629651,-1.986982,-1.731505,-1.144050,0.000897,0.000000,342
DATA,25914,1.042472,0.300000,-18.195015,-2.821394,-2.073420,-1.789517,-2.057339,-0.010251,0.000000,343
DATA,25984,1.152569,0.300000,-14.536474,-3.239760,-2.040293,-2.164247,-2.087103,-0.016878,0.000000,344
DATA,26054,-0.073537,0.300000,-0.207195,1.419441,-1.376322,-1.456800,-1.546814,-0.020093,0.000000,345
DATA,26124,-0.355562,0.300000,17.658672,2.491136,-1.046668,-1.520594,-0.702935,-0.024545,0.000000,346
DATA,26194,-0.010762,0.300000,-14.536474,1.180896,-0.935455,-1.135049,-0.964307,-0.025982,0.000000,347
DATA,26264,-0.172884,0.300000,-10.938911,1.796961,-0.483886,-0.389090,-1.141065,-0.023440,0.000000,348
DATA,26334,-0.839751,0.300000,-9.719398,4.331053,0.457641,-0.362455,-0.170107,-0.016270,0.000000,349
DATA,26404,-1.364860,0.300000,-6.609639,6.326468,1.749402,0.980454,0.835015,-0.005679,0.000000,350
DATA,26474,-1.423256,0.300000,16.865990,6.548375,2.249070,1.965729,1.484777,0.004268,0.000000,351
DATA,26544,-0.558067,0.300000,24.487946,3.260654,1.873311,1.585366,1.830480,0.009993,0.000000,352
DATA,26614,0.407861,0.300000,7.109884,-0.409870,1.186899,0.962781,1.137171,0.013794,0.000000,353
DATA,26684,-0.000838,0.300000,25.158678,1.143187,1.363525,1.535948,1.656097,0.022273,0.000000,354
DATA,26754,-0.523374,0.300000,15.707451,3.128822,1.452068,1.626078,0.994106,0.026909,0.000000,355
DATA,26824,-0.269710,0.300000,29.548925,2.164900,0.909326,0.732556,1.429712,0.023630,0.000000,356
DATA,26894,0.640864,0.300000,9.244033,-1.295282,-0.056886,0.778744,0.269541,0.016546,0.000000,357
