type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,35784,-0.337788,0.300000,3.620612,2.232258,1.369769,0.945031,1.061359,0.021695,0.000000,484
DATA,35854,-0.166765,0.300000,1.425489,1.633678,0.959460,1.568837,0.664831,0.021730,0.000000,485
DATA,35924,0.151546,0.300000,-1.013537,0.519591,0.461857,0.432021,0.317923,0.018651,0.000000,486
DATA,35994,0.869114,0.300000,9.230372,-1.991897,-0.300958,0.311435,0.194394,0.013332,0.000000,487
DATA,36064,1.598049,0.300000,11.181594,-4.543170,-1.644735,-0.773407,-1.098863,0.003047,0.000000,488
DATA,36134,0.927745,0.300000,-16.623306,-2.197105,-1.849485,-1.565677,-1.629675,-0.004071,0.000000,489
DATA,36204,0.782921,0.300000,-10.342813,-1.690223,-1.809506,-1.461670,-1.605371,-0.012359,0.000000,490
DATA,36274,0.333742,0.300000,-2.598905,-0.118097,-1.598303,-1.894156,-1.526732,-0.018444,0.000000,491
DATA,36344,0.244875,0.300000,-6.562323,0.192938,-1.448411,-1.569717,-1.460449,-0.023317,0.000000,492
DATA,36414,0.502950,0.300000,-21.501360,-0.710324,-1.280836,-1.560962,-1.496207,-0.025829,0.000000,493
DATA,36484,-0.043126,0.300000,-21.623308,1.200943,-0.741026,-0.828049,-1.362479,-0.023004,0.000000,494
DATA,36554,-0.132563,0.300000,-16.440378,1.513972,-0.528146,-0.354252,-1.184028,-0.021468,0.000000,495
DATA,36624,-0.533998,0.300000,1.181586,2.918995,-0.179250,-0.200801,-0.181101,-0.019354,0.000000,496
DATA,36694,-0.535284,0.300000,2.401099,2.923495,0.033041,-0.100180,-0.095022,-0.016720,0.000000,497
DATA,36764,-0.595321,0.300000,0.815732,3.133624,0.317283,-0.066695,-0.064369,-0.013826,0.000000,498
DATA,36834,-0.818160,0.300000,8.742567,3.913561,0.664014,0.545810,-0.048692,-0.011249,0.000000,499
DATA,36904,-0.285428,0.300000,-2.355002,2.048998,0.548098,0.194475,0.950810,-0.007928,0.000000,500
DATA,36974,-0.138724,0.300000,5.023053,1.535535,0.525113,0.568008,0.620880,-0.004844,0.000000,501
DATA,37044,0.350025,0.300000,8.986469,-0.175086,0.091087,0.250403,0.151223,-0.005135,0.000000,502
DATA,37114,0.998257,0.300000,13.681596,-2.443898,-0.789755,0.128697,0.000000,-0.007347,0.000000,503
DATA,37184,1.621633,0.300000,-21.135506,-4.625716,-1.778072,-1.454831,-1.069552,-0.013951,0.000000,504
DATA,37254,0.854284,0.300000,-24.672094,-1.939994,-1.368629,-1.781090,-0.915001,-0.014654,0.000000,505
DATA,37324,0.424000,0.300000,-35.769661,-0.434000,-0.900408,-0.690722,-1.607954,-0.013735,0.000000,506
DATA,37394,0.327520,0.300000,-19.672089,-0.096318,-0.731708,-0.362558,-0.285680,-0.013923,0.000000,507
DATA,37464,-1.104016,0.300000,-9.733057,4.914056,0.894961,0.000000,0.000000,-0.006274,0.000000,508
DATA,37534,-0.720547,0.300000,-6.989152,3.571915,1.427336,0.480696,0.939827,0.000173,0.000000,509
DATA,37604,-0.835809,0.300000,7.401103,3.975331,1.674284,1.447308,1.021760,0.007462,0.000000,510
DATA,37674,-0.185456,0.300000,2.645002,1.699096,1.363875,1.467802,1.231651,0.011748,0.000000,511
DATA,37744,0.479145,0.300000,-13.147695,-0.627008,0.879681,0.593470,1.017155,0.013912,0.000000,512
DATA,37814,0.182169,0.300000,2.584026,0.412410,0.508799,0.597831,1.039907,0.014266,0.000000,513
DATA,37884,-0.130129,0.300000,16.852331,1.505454,0.876945,1.225825,1.097656,0.018691,0.000000,514
DATA,37954,0.317183,0.300000,6.791347,-0.060138,0.426251,0.289899,1.004380,0.016986,0.000000,515
DATA,38024,-0.012093,0.300000,-2.050124,1.092326,0.449848,1.006330,0.202135,0.017214,0.000000,516
DATA,38094,0.205670,0.300000,4.291345,0.330157,0.314349,0.976009,0.230620,0.016122,0.000000,517
DATA,38164,1.134215,0.300000,13.254766,-2.919753,-0.811772,0.000000,0.000000,0.007875,0.000000,518
DATA,38234,1.773024,0.300000,-9.184276,-5.155582,-1.757991,-1.096281,-1.190373,0.000086,0.000000,519
DATA,38304,1.342849,0.300000,-28.025753,-3.649971,-1.387918,-0.758525,-1.569541,-0.001569,0.000000,520
DATA,38374,-0.541967,0.300000,-6.379395,2.946885,-0.523848,-0.802778,-0.635485,-0.002546,0.000000,521
DATA,38444,-0.721224,0.300000,2.705978,3.574284,0.081060,-0.200651,-0.152068,-0.004579,0.000000,522
DATA,38514,-0.543550,0.300000,-0.952562,2.952426,0.432276,-0.100142,-0.086370,-0.004601,0.000000,523
DATA,38584,-0.349129,0.300000,-1.013537,2.271954,0.625687,0.429818,0.640723,-0.002947,0.000000,524
DATA,38654,-0.220805,0.300000,9.474275,1.822819,0.728247,0.379592,1.045969,-0.000238,0.000000,525
DATA,38724,0.466081,0.300000,-6.135493,-0.581283,0.228449,0.377258,0.236465,0.000937,0.000000,526
DATA,38794,-0.089680,0.300000,-5.281833,1.363882,0.619119,0.685612,0.829226,0.006337,0.000000,527
DATA,38864,-0.052676,0.300000,20.815746,1.234367,0.745131,1.391333,0.954767,0.009470,0.000000,528
