type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg
DATA,42904,0.940,0.780,-19.182,-0.561,-1.570,-1.419,-1.406,0.0091,0.000
DATA,42924,0.789,0.780,-20.951,-0.031,-1.438,-1.449,-0.692,0.0076,0.000
DATA,42944,0.320,0.780,-37.841,1.609,-1.140,-1.222,-1.759,0.0072,0.000
DATA,42964,-0.568,0.780,-31.438,4.718,-0.583,-1.307,-1.087,0.0079,0.000
DATA,42984,-1.003,0.780,4.842,6.240,-0.260,-0.559,-0.427,0.0069,0.000
DATA,43004,-0.623,0.780,18.562,4.910,-0.349,-0.311,-0.265,0.0033,0.000
DATA,43024,-0.209,0.780,19.720,3.463,-0.522,-0.215,-0.192,0.0000,0.000
DATA,43044,0.154,0.780,17.037,2.192,-0.731,-0.168,-0.173,-0.0026,-0.000
DATA,43064,0.432,0.780,10.147,1.217,-0.936,-1.059,-1.271,-0.0063,-0.000
DATA,43084,0.679,0.780,17.891,0.354,-1.185,-0.730,-0.484,-0.0100,-0.000
DATA,43104,1.314,0.780,4.842,-1.870,-1.497,-1.052,-0.340,-0.0121,-0.000
DATA,43124,0.977,0.780,-34.365,-0.689,-1.296,-1.865,-1.662,-0.0118,-0.000
DATA,43144,0.458,0.780,-16.926,1.128,-1.050,-0.682,-0.713,-0.0106,-0.000
DATA,43164,0.796,0.780,-13.877,-0.058,-0.946,-1.507,-1.534,-0.0110,-0.000
DATA,43184,0.383,0.780,-13.572,1.391,-0.663,-0.777,-0.675,-0.0099,-0.000
DATA,43204,0.467,0.780,5.818,1.096,-0.686,-0.616,-0.652,-0.0108,-0.000
DATA,43224,0.785,0.780,3.196,-0.019,-0.835,-0.329,-0.339,-0.0117,-0.000
DATA,43244,0.948,0.780,-10.158,-0.587,-0.919,-1.573,-0.250,-0.0120,-0.000
DATA,43264,0.073,0.780,-39.731,2.475,-0.462,-0.754,-1.237,-0.0102,-0.000
DATA,43284,-0.402,0.780,-13.755,4.138,-0.075,-0.363,-0.447,-0.0080,-0.000
DATA,43304,-0.611,0.780,-17.414,4.869,0.262,-0.239,-0.273,-0.0061,-0.000
DATA,43324,-0.915,0.780,-18.694,5.934,0.666,-0.178,-0.196,-0.0039,-0.000
DATA,43344,-1.370,0.780,-13.633,7.526,1.116,0.000,0.000,-0.0017,-0.000
DATA,43364,-1.229,0.780,16.793,7.033,1.305,1.072,0.997,-0.0003,-0.000
DATA,43384,-1.403,0.780,-25.585,7.640,1.660,0.804,0.438,0.0029,0.000
DATA,43404,-2.119,0.780,3.684,10.145,2.212,1.947,0.392,0.0062,0.000
DATA,43424,-1.459,0.780,55.086,7.838,1.935,1.939,2.053,0.0049,0.000
DATA,43444,-1.201,0.780,8.318,6.932,1.795,1.417,1.405,0.0051,0.000
DATA,43464,-1.300,0.780,22.159,7.281,1.830,1.339,1.329,0.0064,0.000
DATA,43484,-0.886,0.780,36.550,5.830,1.549,1.439,1.722,0.0052,0.000
DATA,43504,-0.148,0.780,38.135,3.249,1.089,1.195,1.268,0.0030,0.000
DATA,43524,0.107,0.780,25.696,2.356,0.817,0.805,1.136,0.0025,0.000
DATA,43544,0.555,0.780,22.220,0.788,0.450,0.425,0.564,0.0008,0.000
DATA,43564,0.792,0.780,12.220,-0.041,0.170,0.425,0.434,-0.0001,-0.000
DATA,43584,1.018,0.780,15.818,-0.834,-0.135,0.000,0.431,-0.0012,-0.000
DATA,43604,1.358,0.780,23.074,-2.024,-0.556,0.000,0.000,-0.0035,-0.000
DATA,43624,1.843,0.780,23.501,-3.720,-1.088,0.000,0.000,-0.0061,-0.000
DATA,43644,2.477,0.780,23.074,-5.940,-1.707,-1.423,-0.291,-0.0092,-0.000
DATA,43664,3.195,0.780,10.147,-8.454,-2.371,-1.313,-1.431,-0.0142,-0.000
DATA,43684,3.305,0.780,-31.255,-8.838,-2.652,-2.155,-1.719,-0.0149,-0.000
DATA,43704,2.783,0.780,-39.304,-7.009,-2.595,-2.158,-2.171,-0.0144,-0.000
DATA,43724,2.206,0.780,-39.731,-4.991,-2.369,-1.972,-2.125,-0.0132,-0.000
DATA,43744,1.650,0.780,-38.816,-3.045,-2.033,-1.867,-1.748,-0.0117,-0.000
DATA,43764,1.171,0.780,-43.329,-1.367,-1.638,-1.712,-1.556,-0.0099,-0.000
DATA,43784,0.765,0.780,-44.243,0.052,-1.193,-1.059,-1.361,-0.0073,-0.000
DATA,43804,0.139,0.780,-34.792,2.242,-0.668,-1.379,-0.672,-0.0047,-0.000
DATA,43824,-0.215,0.780,-28.877,3.481,-0.222,-0.472,-0.343,-0.0021,-0.000
DATA,43844,-0.727,0.780,-33.755,5.275,0.336,-0.282,-0.230,0.0014,0.000
DATA,43864,-1.468,0.780,-40.097,7.866,1.055,0.000,-0.173,0.0055,0.000
DATA,43884,-2.358,0.780,-33.451,10.983,1.929,0.898,1.669,0.0109,0.000
DATA,43904,-2.888,0.780,-9.365,12.839,2.620,1.959,1.089,0.0158,0.000
DATA,43924,-3.010,0.780,16.976,13.266,3.076,2.285,2.097,0.0187,0.000
DATA,43944,-2.998,0.780,19.111,13.224,3.431,2.214,2.349,0.0217,0.000
DATA,43964,-2.977,0.780,33.013,13.150,3.624,2.919,2.847,0.0237,0.000
DATA,43984,-2.460,0.780,40.696,11.339,3.582,3.190,3.025,0.0248,0.000
DATA,44004,-1.703,0.956,39.720,9.306,3.398,3.243,3.115,0.0255,0.176
DATA,44024,-0.867,0.956,39.598,6.379,3.044,3.017,3.001,0.0259,0.176
DATA,44044,-0.563,0.956,34.781,5.315,2.704,2.589,2.536,0.0262,0.176
DATA,44064,-0.310,0.956,33.257,4.429,2.356,2.525,2.356,0.0261,0.176
DATA,44084,-0.034,0.956,28.074,3.463,1.967,2.017,2.043,0.0254,0.176
DATA,44104,0.251,0.780,24.232,1.851,1.592,1.927,1.826,0.0246,0.000
DATA,44124,0.429,0.780,19.050,1.228,1.305,1.247,1.565,0.0240,0.000
DATA,44144,0.860,0.780,28.867,-0.281,0.913,1.426,1.201,0.0225,0.000
DATA,44164,1.491,0.780,28.440,-2.489,0.393,0.532,1.259,0.0198,0.000
DATA,44184,1.927,0.780,1.367,-4.013,0.004,0.701,0.511,0.0186,0.000
DATA,44204,2.070,0.780,-6.194,-4.515,-0.231,0.656,0.295,0.0188,0.000
DATA,44224,2.134,0.780,-5.524,-4.739,-0.449,0.339,0.208,0.0189,0.000
DATA,44244,2.210,0.780,-6.438,-5.005,-0.665,0.228,0.160,0.0187,0.000
DATA,44264,2.215,0.780,-7.780,-5.024,-0.866,0.000,0.000,0.0184,0.000
DATA,44284,2.153,0.780,-21.072,-4.805,-0.981,-0.539,-0.894,0.0179,0.000
DATA,44304,1.591,0.780,-17.902,-2.838,-0.877,-0.716,-0.560,0.0176,0.000
DATA,44324,1.525,0.780,-11.926,-2.609,-0.930,-0.355,-0.312,0.0166,0.000
DATA,44344,1.253,0.780,-20.341,-1.656,-0.869,-0.285,-0.215,0.0169,0.000
DATA,44364,0.958,0.780,-25.097,-0.624,-0.689,-0.627,-0.179,0.0177,0.000
DATA,44384,0.087,0.780,-48.938,2.425,-0.158,-0.787,-1.068,0.0197,0.000
DATA,44404,-0.884,0.780,-31.682,5.824,0.488,-0.461,0.000,0.0216,0.000
DATA,44424,-1.412,0.780,-10.585,7.673,1.002,0.000,0.000,0.0223,0.000
DATA,44444,-1.461,0.780,6.123,7.844,1.285,1.296,0.399,0.0222,0.000
DATA,44464,-1.481,0.780,1.306,7.912,1.511,0.653,0.619,0.0220,0.000
DATA,44484,-1.190,0.780,37.159,6.894,1.476,1.278,1.673,0.0201,0.000
DATA,44504,-0.254,0.780,23.928,3.621,1.152,1.348,0.763,0.0179,0.000
DATA,44524,-0.129,0.780,-0.585,3.183,1.104,0.527,1.131,0.0175,0.000
DATA,44544,-0.172,0.780,22.159,3.333,1.129,1.278,1.176,0.0179,0.000
DATA,44564,0.530,0.780,22.891,0.876,0.721,1.153,0.439,0.0151,0.000
DATA,44584,0.752,0.780,-3.999,0.097,0.564,0.492,0.422,0.0146,0.000
DATA,44604,0.537,0.780,-9.182,0.850,0.629,0.289,0.429,0.0156,0.000
DATA,44624,0.374,0.780,7.647,1.421,0.613,0.253,0.887,0.0164,0.000
DATA,44644,0.582,0.780,11.428,0.693,0.370,0.805,0.391,0.0149,0.000
DATA,44664,0.333,0.780,-2.780,1.566,0.336,0.798,0.251,0.0144,0.000
DATA,44684,0.032,0.780,0.696,2.617,0.380,0.000,0.218,0.0143,0.000
DATA,44704,0.012,0.780,5.757,2.687,0.359,0.000,0.218,0.0135,0.000
DATA,44724,0.369,0.780,10.208,1.439,0.226,0.898,0.218,0.0120,0.000
DATA,44744,0.711,0.780,6.732,0.242,0.081,0.000,0.195,0.0105,0.000
DATA,44764,1.043,0.780,4.232,-0.920,-0.094,0.000,0.153,0.0093,0.000
DATA,44784,1.233,0.780,1.976,-1.584,-0.277,0.000,0.125,0.0084,0.000
DATA,44804,1.354,0.780,0.635,-2.010,-0.456,0.000,0.106,0.0077,0.000
DATA,44824,1.469,0.780,-0.890,-2.412,-0.634,0.000,0.092,0.0073,0.000
DATA,44844,1.686,0.780,-6.743,-3.169,-0.792,0.000,0.082,0.0074,0.000
DATA,44864,1.610,0.780,-22.475,-2.905,-0.773,-0.876,-1.065,0.0083,0.000
DATA,44884,1.167,0.780,-14.487,-1.353,-0.652,-0.666,-0.580,0.0082,0.000
DATA,44904,0.981,0.780,-16.560,-0.704,-0.579,-0.341,-0.317,0.0085,0.000
DATA,44924,0.621,0.780,-18.999,0.555,-0.411,-0.229,-0.218,0.0095,0.000
DATA,44944,0.182,0.780,-22.231,2.094,-0.142,-0.173,-0.166,0.0109,0.000
DATA,44964,-0.332,0.780,-26.560,3.892,0.252,-0.139,-0.134,0.0129,0.000
DATA,44984,-0.980,0.780,-31.011,6.160,0.798,-0.116,-0.113,0.0153,0.000
DATA,45004,-1.608,0.780,-28.085,8.359,1.468,1.045,1.299,0.0190,0.000
DATA,45024,-1.716,0.780,-12.597,8.735,1.842,1.012,0.747,0.0208,0.000
DATA,45044,-2.386,0.780,14.476,11.081,2.376,1.949,0.786,0.0228,0.000
DATA,45064,-1.667,0.780,30.635,8.565,2.157,1.720,2.198,0.0213,0.000
DATA,45084,-1.463,0.780,34.232,7.849,2.038,1.805,1.757,0.0203,0.000
DATA,45104,-1.155,0.780,42.403,6.773,1.831,1.719,1.656,0.0189,0.000
DATA,45124,-0.756,0.780,23.684,5.375,1.548,1.333,1.483,0.0173,0.000
DATA,45144,-0.097,0.780,43.013,3.069,1.086,1.565,1.626,0.0145,0.000
DATA,45164,0.383,0.780,7.525,1.388,0.758,0.575,0.610,0.0129,0.000
DATA,45184,0.431,0.780,38.135,1.222,0.453,0.790,0.443,0.0105,0.000
DATA,45204,1.401,0.780,29.354,-2.172,-0.221,0.945,0.835,0.0069,0.000
DATA,45224,1.725,0.780,20.696,-3.308,-0.702,0.000,0.381,0.0048,0.000
DATA,45244,2.170,0.780,25.635,-4.863,-1.288,0.000,0.000,0.0017,0.000
DATA,45264,2.688,0.780,20.574,-6.679,-1.971,-1.156,-1.481,-0.0036,-0.000
DATA,45284,2.760,0.780,2.586,-6.931,-2.405,-1.437,-0.967,-0.0070,-0.000
DATA,45304,2.940,0.780,-19.609,-7.559,-2.700,-2.310,-2.066,-0.0095,-0.000
DATA,45324,2.559,0.780,-20.646,-6.226,-2.715,-2.003,-2.199,-0.0110,-0.000
DATA,45344,2.365,0.780,-25.036,-5.546,-2.726,-2.118,-2.099,-0.0124,-0.000
DATA,45364,2.126,0.780,-34.487,-4.712,-2.607,-2.238,-2.037,-0.0130,-0.000
DATA,45384,1.917,0.780,-46.255,-3.979,-2.351,-2.258,-2.333,-0.0126,-0.000
DATA,45404,1.537,0.780,-50.097,-2.650,-1.978,-2.002,-1.978,-0.0113,-0.000
DATA,45424,1.032,0.780,-43.207,-0.880,-1.515,-1.841,-1.706,-0.0092,-0.000
DATA,45444,0.276,0.780,-39.121,1.765,-0.946,-0.860,-1.169,-0.0062,-0.000
DATA,45464,-0.009,0.780,-22.963,2.760,-0.538,-0.836,-0.555,-0.0042,-0.000
DATA,45484,-0.175,0.780,-44.243,3.341,-0.053,-0.955,-0.309,-0.0012,-0.000
DATA,45504,-0.950,0.780,-43.207,6.054,0.673,0.000,-0.215,0.0032,0.000
DATA,45524,-1.767,0.780,-41.194,8.916,1.481,0.000,0.000,0.0080,0.000
DATA,45544,-2.597,0.780,-39.670,11.820,2.425,1.375,1.479,0.0147,0.000
DATA,45564,-3.224,0.780,-4.792,14.014,3.150,2.219,1.500,0.0195,0.000
DATA,45584,-3.326,0.780,15.025,14.370,3.564,2.638,2.357,0.0228,0.000
DATA,45604,-3.456,0.956,19.720,15.442,3.882,2.912,2.601,0.0255,0.176
DATA,45624,-3.314,0.956,37.952,14.944,3.992,3.419,3.392,0.0269,0.176
DATA,45644,-2.983,0.956,48.440,13.785,3.855,3.432,3.506,0.0270,0.176
DATA,45664,-2.387,0.956,62.464,11.701,3.530,3.518,3.178,0.0260,0.176
DATA,45684,-1.638,0.780,65.513,8.462,2.997,3.091,2.795,0.0238,0.000
DATA,45704,-0.886,0.780,62.952,5.832,2.339,2.614,2.379,0.0207,0.000
DATA,45724,-0.094,0.780,60.513,3.058,1.554,1.953,1.963,0.0165,0.000
DATA,45744,0.767,0.780,53.196,0.044,0.696,1.527,1.556,0.0117,0.000
DATA,45764,1.181,0.780,26.671,-1.405,0.101,0.514,0.496,0.0084,0.000
DATA,45784,1.611,0.780,38.196,-2.910,-0.549,0.296,0.289,0.0043,0.000
DATA,45804,2.507,0.780,45.147,-6.044,-1.442,0.208,0.205,-0.0010,-0.000
DATA,45824,3.316,0.780,21.184,-8.875,-2.292,-1.234,0.000,-0.0053,-0.000
DATA,45844,3.942,0.780,27.769,-11.068,-3.190,-1.695,-1.746,-0.0125,-0.000
DATA,45864,4.423,0.780,8.684,-12.750,-4.012,-2.729,-2.262,-0.0187,-0.000
DATA,45884,4.464,0.780,-24.487,-12.894,-4.499,-3.617,-3.528,-0.0235,-0.000
DATA,45904,4.129,0.604,-33.877,-12.335,-4.698,-3.829,-3.707,-0.0272,-0.176
DATA,45924,3.797,0.604,-39.365,-11.176,-4.785,-4.219,-4.027,-0.0304,-0.176
DATA,45944,3.622,0.604,-46.926,-10.563,-4.746,-4.280,-3.910,-0.0327,-0.176
DATA,45964,3.120,0.604,-58.329,-8.806,-4.492,-4.306,-4.123,-0.0337,-0.176
DATA,45984,2.197,0.604,-61.194,-5.576,-4.020,-4.036,-3.916,-0.0335,-0.176
DATA,46004,1.208,0.604,-58.207,-2.114,-3.434,-3.579,-3.818,-0.0328,-0.176
DATA,46024,0.298,0.604,-60.768,1.070,-2.704,-3.107,-2.984,-0.0310,-0.176
DATA,46044,-0.354,0.604,-52.475,3.353,-1.870,-2.537,-2.249,-0.0280,-0.176
DATA,46064,-0.495,0.604,-19.304,3.846,-1.421,-1.527,-1.581,-0.0276,-0.176
DATA,46084,-0.468,0.604,-23.511,3.755,-1.032,-1.752,-1.677,-0.0267,-0.176
DATA,46104,-0.708,0.780,-25.707,5.209,-0.575,-0.893,-1.067,-0.0243,-0.000
DATA,46124,-1.035,0.780,-32.414,6.354,0.014,-1.127,-0.508,-0.0207,-0.000
DATA,46144,-1.387,0.780,-14.792,7.586,0.529,-0.627,-0.294,-0.0182,-0.000
DATA,46164,-1.637,0.780,-21.377,8.460,1.071,0.000,0.000,-0.0146,-0.000
DATA,46184,-2.131,0.780,-9.853,10.190,1.666,0.420,0.530,-0.0108,-0.000
DATA,46204,-2.259,0.780,-0.585,10.636,2.079,1.823,1.133,-0.0072,-0.000
DATA,46224,-2.515,0.780,-0.585,11.532,2.567,1.438,1.187,-0.0027,-0.000
DATA,46244,-2.557,0.780,9.659,11.680,2.946,2.337,1.843,0.0021,0.000
DATA,46264,-2.514,0.780,8.379,11.528,3.217,2.663,2.221,0.0061,0.000
DATA,46284,-2.468,0.780,24.232,11.367,3.437,2.878,2.710,0.0100,0.000
DATA,46304,-2.084,0.780,27.891,10.024,3.475,2.918,2.965,0.0133,0.000
DATA,46324,-1.569,0.780,22.952,8.221,3.465,2.943,3.277,0.0169,0.000
DATA,46344,-1.102,0.780,21.245,6.585,3.387,3.332,3.290,0.0207,0.000
DATA,46364,-1.004,0.780,14.781,6.244,3.363,3.176,3.040,0.0248,0.000
DATA,46384,-1.056,0.956,20.940,7.040,3.361,3.096,3.023,0.0285,0.176
DATA,46404,-1.324,0.956,25.635,7.981,3.277,3.047,3.079,0.0310,0.176
DATA,46424,-1.337,0.956,29.720,8.024,3.132,3.188,3.190,0.0326,0.176
DATA,46444,-1.269,0.956,38.684,7.788,2.844,3.130,3.061,0.0327,0.176
DATA,46464,-0.901,0.956,48.440,6.499,2.418,2.770,2.689,0.0312,0.176
DATA,46484,-0.491,0.956,55.818,5.063,1.874,2.512,2.370,0.0283,0.176
DATA,46504,0.062,0.780,53.440,2.513,1.174,1.641,1.752,0.0239,0.000
DATA,46524,0.726,0.780,42.830,0.190,0.476,1.207,0.961,0.0194,0.000
DATA,46544,1.065,0.780,27.464,-0.996,-0.046,0.554,0.754,0.0162,0.000
DATA,46564,1.490,0.780,42.464,-2.484,-0.678,0.309,0.000,0.0113,0.000
DATA,46584,2.507,0.780,48.989,-6.045,-1.607,0.000,0.000,0.0046,0.000
DATA,46604,3.472,0.780,31.184,-9.423,-2.564,-1.477,-0.290,-0.0016,-0.000
DATA,46624,4.124,0.780,24.598,-11.705,-3.566,-2.369,-2.041,-0.0102,-0.000
DATA,46644,4.678,0.780,-1.865,-13.643,-4.373,-3.385,-2.773,-0.0172,-0.000
DATA,46664,4.691,0.780,-26.011,-13.689,-4.816,-3.839,-3.874,-0.0223,-0.000
DATA,46684,4.644,0.604,-31.255,-14.138,-5.117,-4.242,-4.101,-0.0270,-0.176
DATA,46704,4.528,0.604,-38.451,-13.734,-5.292,-4.372,-4.346,-0.0309,-0.176
DATA,46724,4.279,0.604,-55.707,-12.863,-5.272,-4.936,-4.514,-0.0336,-0.176
DATA,46744,3.352,0.604,-65.890,-9.616,-4.982,-4.720,-4.895,-0.0349,-0.176
DATA,46764,2.206,0.604,-63.085,-5.607,-4.481,-4.417,-4.447,-0.0355,-0.176
DATA,46784,1.236,0.604,-66.133,-2.213,-3.823,-4.170,-3.905,-0.0350,-0.176
DATA,46804,0.086,0.604,-64.243,1.814,-2.956,-3.330,-3.597,-0.0330,-0.176
DATA,46824,-0.503,0.604,-41.377,3.877,-2.219,-2.640,-2.961,-0.0319,-0.176
DATA,46844,-1.240,0.604,-32.536,6.454,-1.537,-2.133,-2.141,-0.0304,-0.176
DATA,46864,-1.525,0.604,-6.865,7.451,-1.062,-1.581,-1.429,-0.0306,-0.176
DATA,46884,-1.100,0.604,8.257,5.964,-0.908,-0.873,-1.164,-0.0319,-0.176
DATA,46904,-0.852,0.604,-4.853,5.097,-0.738,-1.422,-0.771,-0.0322,-0.176
DATA,46924,-0.759,0.604,-11.865,4.771,-0.471,-0.550,-0.714,-0.0306,-0.176
DATA,46944,-0.611,0.604,-12.414,4.252,-0.210,-0.339,-0.536,-0.0282,-0.176
DATA,46964,-0.852,0.780,-25.829,5.712,0.218,-0.339,-0.720,-0.0249,-0.000
DATA,46984,-1.452,0.780,-41.133,7.813,0.918,-0.432,-0.354,-0.0197,-0.000
DATA,47004,-1.978,0.780,-3.633,9.651,1.577,0.000,0.000,-0.0154,-0.000
DATA,47024,-2.192,0.780,4.720,10.403,1.994,1.554,1.113,-0.0118,-0.000
DATA,47044,-2.090,0.780,-0.402,10.044,2.292,1.226,1.460,-0.0080,-0.000
DATA,47064,-2.307,0.780,3.989,10.806,2.692,1.893,1.567,-0.0037,-0.000
DATA,47084,-1.891,0.780,12.708,9.350,2.843,2.356,2.095,0.0000,0.000
DATA,47104,-1.750,0.780,12.891,8.855,2.963,2.256,2.265,0.0039,0.000
DATA,47124,-1.639,0.780,23.196,8.465,3.017,2.709,2.345,0.0076,0.000
DATA,47144,-1.389,0.780,16.976,7.593,3.030,2.698,2.486,0.0112,0.000
DATA,47164,-1.346,0.780,12.525,7.440,3.115,2.823,2.597,0.0152,0.000
DATA,47184,-1.139,0.780,23.440,6.718,3.058,2.959,2.809,0.0183,0.000
DATA,47204,-0.746,0.780,20.330,5.341,2.948,2.829,2.919,0.0213,0.000
DATA,47224,-0.369,0.780,22.403,4.023,2.802,2.832,2.939,0.0242,0.000
DATA,47244,-0.118,0.956,8.928,3.759,2.663,2.653,2.922,0.0274,0.176
DATA,47264,-0.434,0.956,7.464,4.865,2.716,2.537,2.533,0.0312,0.176
DATA,47284,-0.659,0.956,13.440,5.653,2.710,2.610,2.694,0.0339,0.176
DATA,47304,-0.840,0.956,19.476,6.285,2.619,2.472,2.534,0.0353,0.176
DATA,47324,-0.958,0.956,28.684,6.700,2.459,2.451,2.621,0.0356,0.176
DATA,47344,-0.768,0.956,35.025,6.033,2.165,2.350,2.543,0.0346,0.176
DATA,47364,-0.307,0.956,39.050,4.419,1.722,2.119,1.923,0.0321,0.176
DATA,47384,0.143,0.956,36.367,2.845,1.217,1.513,1.452,0.0288,0.176
DATA,47404,0.472,0.780,41.611,1.078,0.702,0.895,1.007,0.0250,0.000
DATA,47424,1.129,0.780,37.647,-1.222,-0.006,0.724,0.932,0.0198,0.000
DATA,47444,1.495,0.780,33.257,-2.503,-0.557,0.000,0.400,0.0155,0.000
DATA,47464,2.265,0.780,42.769,-5.199,-1.347,0.000,0.255,0.0098,0.000
DATA,47484,3.198,0.780,27.769,-8.464,-2.251,-0.297,-1.409,0.0040,0.000
DATA,47504,3.839,0.780,29.354,-10.705,-3.110,-1.804,-1.593,-0.0035,-0.000
DATA,47524,4.167,0.780,-3.268,-11.856,-3.770,-2.862,-2.911,-0.0093,-0.000
DATA,47544,4.292,0.780,-16.072,-12.291,-4.210,-3.317,-3.362,-0.0145,-0.000
DATA,47564,4.274,0.780,-27.536,-12.227,-4.510,-3.551,-3.560,-0.0187,-0.000
DATA,47584,4.067,0.780,-38.938,-11.503,-4.663,-3.907,-3.775,-0.0222,-0.000
DATA,47604,3.718,0.780,-51.621,-10.283,-4.594,-4.266,-4.160,-0.0245,-0.000
DATA,47624,2.902,0.604,-59.792,-8.043,-4.299,-4.219,-4.309,-0.0257,-0.176
DATA,47644,2.032,0.604,-56.133,-4.998,-3.853,-3.726,-3.973,-0.0262,-0.176
DATA,47664,1.078,0.604,-59.060,-1.657,-3.253,-3.466,-3.478,-0.0257,-0.176
DATA,47684,0.123,0.780,-62.231,2.301,-2.443,-2.950,-3.074,-0.0237,-0.000
DATA,47704,-0.417,0.780,-23.633,4.188,-1.829,-2.260,-2.334,-0.0232,-0.000
DATA,47724,-0.315,0.780,-20.402,3.833,-1.468,-1.689,-1.972,-0.0235,-0.000
DATA,47744,-0.647,0.780,-23.207,4.994,-1.046,-1.611,-1.103,-0.0230,-0.000
DATA,47764,-0.584,0.780,-2.353,4.775,-0.742,-0.758,-1.213,-0.0220,-0.000
DATA,47784,-0.681,0.780,-20.951,5.113,-0.450,-1.424,-0.874,-0.0218,-0.000
DATA,47804,-1.056,0.780,-4.365,6.427,-0.029,-0.520,-0.387,-0.0195,-0.000
DATA,47824,-1.062,0.780,-7.414,6.448,0.225,-0.299,-0.250,-0.0183,-0.000
DATA,47844,-1.237,0.780,-13.572,7.061,0.589,-0.210,-0.184,-0.0160,-0.000
DATA,47864,-1.594,0.780,-15.463,8.308,1.074,-0.161,-0.146,-0.0131,-0.000
DATA,47884,-1.897,0.780,-5.097,9.368,1.519,1.313,1.419,-0.0101,-0.000
DATA,47904,-1.937,0.780,-20.585,9.510,1.993,0.926,0.639,-0.0054,-0.000
DATA,47924,-2.369,0.780,4.964,11.021,2.512,1.427,0.912,-0.0013,-0.000
DATA,47944,-1.959,0.780,13.745,9.587,2.614,2.159,2.144,0.0017,0.000
DATA,47964,-1.903,0.780,12.769,9.392,2.769,2.531,2.012,0.0052,0.000
DATA,47984,-1.580,0.780,22.098,8.260,2.821,2.405,2.234,0.0080,0.000
DATA,48004,-1.463,0.780,15.147,7.849,2.904,2.571,2.336,0.0115,0.000
DATA,48024,-1.265,0.780,24.537,7.159,2.875,2.448,2.747,0.0142,0.000
DATA,48044,-0.994,0.780,21.184,6.208,2.783,2.608,2.765,0.0169,0.000
DATA,48064,-0.611,0.780,15.086,4.868,2.688,2.593,2.953,0.0197,0.000
DATA,48084,-0.096,0.780,15.757,3.064,2.500,2.666,2.731,0.0221,0.000
DATA,48104,-0.175,0.956,-3.329,3.958,2.475,2.263,2.513,0.0258,0.176
DATA,48124,-0.532,0.956,7.342,5.206,2.555,2.306,2.350,0.0291,0.176
DATA,48144,-0.712,0.956,18.684,5.839,2.540,2.344,2.508,0.0314,0.176
DATA,48164,-0.964,0.956,22.281,6.720,2.480,2.305,2.358,0.0327,0.176
DATA,48184,-1.000,0.956,29.720,6.845,2.323,2.103,2.450,0.0327,0.176
DATA,48204,-0.865,0.956,37.891,6.371,2.038,2.235,2.413,0.0317,0.176
DATA,48224,-0.346,0.956,37.159,4.555,1.616,2.031,1.721,0.0292,0.176
DATA,48244,0.109,0.956,36.915,2.964,1.151,1.421,1.601,0.0262,0.176
DATA,48264,0.525,0.780,27.098,0.893,0.712,0.882,0.935,0.0233,0.000
DATA,48284,0.973,0.780,41.245,-0.675,0.132,0.651,0.700,0.0186,0.000
DATA,48304,1.504,0.780,28.623,-2.535,-0.510,0.000,0.741,0.0140,0.000
DATA,48324,2.123,0.780,34.781,-4.701,-1.206,0.000,0.000,0.0092,0.000
DATA,48344,3.124,0.780,33.928,-8.205,-2.115,-0.291,-0.664,0.0032,0.000
DATA,48364,3.482,0.780,26.001,-9.456,-2.908,-1.784,-1.786,-0.0033,-0.000
DATA,48384,3.773,0.780,-9.548,-10.475,-3.518,-2.510,-1.926,-0.0088,-0.000
DATA,48404,3.779,0.780,-15.829,-10.496,-3.905,-2.815,-2.865,-0.0136,-0.000
DATA,48424,3.857,0.780,-22.902,-10.768,-4.153,-3.161,-3.564,-0.0176,-0.000
DATA,48444,3.773,0.780,-29.365,-10.474,-4.299,-3.710,-3.523,-0.0210,-0.000
DATA,48464,3.695,0.780,-46.987,-10.201,-4.281,-3.916,-3.664,-0.0233,-0.000
DATA,48484,3.133,0.780,-56.865,-8.236,-4.064,-3.794,-3.831,-0.0244,-0.000
DATA,48504,2.248,0.780,-58.755,-5.140,-3.656,-3.432,-3.557,-0.0244,-0.000
DATA,48524,1.360,0.780,-51.012,-2.032,-3.150,-3.214,-3.492,-0.0244,-0.000
DATA,48544,0.498,0.780,-55.768,0.987,-2.492,-2.908,-2.970,-0.0231,-0.000
DATA,48564,-0.243,0.780,-49.487,3.582,-1.701,-2.268,-2.438,-0.0204,-0.000
DATA,48584,-0.337,0.780,-9.670,3.909,-1.368,-1.248,-1.753,-0.0209,-0.000
DATA,48604,-0.227,0.780,-22.597,3.525,-1.085,-1.737,-1.190,-0.0210,-0.000
DATA,48624,-0.521,0.780,-26.560,4.553,-0.642,-0.929,-1.539,-0.0192,-0.000
DATA,48644,-0.877,0.780,-21.743,5.799,-0.200,-1.359,-0.509,-0.0174,-0.000
DATA,48664,-1.193,0.780,-15.036,6.905,0.279,-0.522,-0.295,-0.0149,-0.000
DATA,48684,-1.387,0.780,-19.060,7.584,0.737,-0.299,-0.207,-0.0125,-0.000
DATA,48704,-1.757,0.780,-15.951,8.878,1.277,0.000,0.000,-0.0096,-0.000
DATA,48724,-1.621,0.780,2.891,8.402,1.569,1.109,1.057,-0.0070,-0.000
