type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,170624,-0.860,0.820,-6.062,5.040,0.713,0.000,-0.078
DATA,170644,-0.970,0.820,4.365,5.371,0.866,0.000,0.000
DATA,170664,-0.866,0.820,12.536,5.059,0.922,0.517,0.695
DATA,170684,-0.749,0.820,-3.928,4.706,1.012,0.588,0.517
DATA,170704,-0.955,0.820,4.487,5.325,1.187,0.521,0.297
DATA,170724,-0.603,0.820,28.816,4.268,1.112,1.209,0.248
DATA,170744,0.140,0.820,28.755,2.039,0.792,0.574,1.470
DATA,170764,0.143,0.820,-6.489,2.032,0.747,0.314,0.964
DATA,170784,-0.107,0.820,-2.464,2.782,0.828,0.227,0.405
DATA,170804,-0.283,0.820,-1.855,3.308,0.917,0.962,0.257
DATA,170824,0.028,0.820,16.194,2.376,0.828,0.737,0.188
DATA,170844,0.191,0.820,28.450,1.886,0.605,0.358,0.162
DATA,170864,0.810,0.820,22.170,0.030,0.234,0.296,1.430
DATA,170884,1.028,0.820,8.145,-0.624,-0.020,0.296,0.475
DATA,170904,1.064,0.820,3.755,-0.731,-0.191,0.270,0.284
DATA,170924,1.126,0.820,15.219,-0.918,-0.397,0.000,0.202
DATA,170944,1.291,0.820,11.133,-1.413,-0.679,0.000,0.156
DATA,170964,1.573,0.820,13.816,-2.258,-1.010,0.000,0.128
DATA,170984,1.847,0.820,11.194,-3.080,-1.363,0.000,0.000
DATA,171004,1.741,0.820,-6.489,-2.763,-1.577,-1.035,-1.032
DATA,171024,1.761,0.820,-0.757,-2.822,-1.781,-0.860,-0.543
DATA,171044,1.708,0.820,-13.318,-2.664,-1.882,-1.340,-0.337
DATA,171064,1.429,0.820,-13.684,-1.826,-1.899,-1.418,-1.913
DATA,171084,0.974,0.820,-23.379,-0.463,-1.773,-1.501,-1.688
DATA,171104,0.675,0.820,-32.220,0.435,-1.581,-1.707,-1.453
DATA,171124,0.202,0.820,-25.025,1.853,-1.290,-1.356,-1.450
DATA,171144,0.084,0.820,-22.464,2.209,-1.071,-1.016,-1.041
DATA,171164,-0.175,0.820,-23.196,2.985,-0.775,-0.921,-1.001
DATA,171184,-0.352,0.820,-3.928,3.516,-0.580,-0.624,-0.645
DATA,171204,-0.214,0.820,-5.818,3.102,-0.478,-0.329,-0.334
DATA,171224,-0.299,0.820,-25.086,3.356,-0.251,-0.259,-0.227
DATA,171244,-0.826,0.820,-28.074,4.938,0.164,-0.954,-0.171
DATA,171264,-1.267,0.820,-22.891,6.262,0.608,-0.404,-0.137
DATA,171284,-1.682,0.820,-24.172,7.507,1.090,-0.256,-0.115
DATA,171304,-2.010,0.820,-21.245,8.491,1.631,1.034,0.000
DATA,171324,-2.334,0.820,-3.318,9.461,2.086,1.056,1.258
DATA,171344,-2.319,0.820,-1.855,9.416,2.405,1.475,0.788
DATA,171364,-2.194,0.820,21.804,9.042,2.615,1.985,1.786
DATA,171384,-1.933,0.820,29.975,8.259,2.673,2.362,2.110
