type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,48844,0.933,0.820,-25.434,-0.394,-2.361,-2.354,-2.421
DATA,48864,0.770,0.820,-19.825,0.174,-2.164,-2.295,-2.094
DATA,48884,0.555,0.820,-19.215,0.927,-1.945,-2.171,-1.926
DATA,48904,0.212,0.820,-13.422,2.127,-1.689,-1.484,-1.424
DATA,48924,0.292,0.820,-24.154,1.848,-1.449,-1.592,-1.723
DATA,48944,0.268,0.820,-5.130,1.933,-1.271,-1.458,-1.209
DATA,48964,-0.014,0.820,-24.642,2.918,-0.935,-1.152,-1.217
DATA,48984,-0.288,0.820,-6.105,3.878,-0.670,-0.592,-0.700
DATA,49004,-0.178,0.820,0.114,3.494,-0.607,-0.624,-0.349
DATA,49024,-0.218,0.820,-23.605,3.633,-0.268,-0.996,-0.233
DATA,49044,-0.513,0.820,-14.154,4.667,0.079,-0.409,-0.175
DATA,49064,-0.758,0.820,-18.239,5.522,0.427,-0.258,-0.140
DATA,49084,-1.100,0.820,-24.520,6.720,0.912,-0.189,-0.117
DATA,49104,-1.649,0.820,-8.117,8.642,1.445,1.264,1.045
DATA,49124,-1.489,0.820,-22.751,8.083,1.887,0.978,0.975
DATA,49144,-1.888,0.820,-8.727,9.479,2.367,1.607,0.575
DATA,49164,-1.761,0.820,1.334,9.034,2.744,2.015,2.191
DATA,49184,-2.260,0.820,6.944,10.779,3.037,2.321,2.616
DATA,49204,-2.187,0.820,15.236,10.524,3.235,2.748,2.685
DATA,49224,-1.844,0.820,21.029,9.324,3.319,3.080,2.704
DATA,49244,-1.710,0.820,18.712,8.855,3.389,2.995,2.835
DATA,49264,-1.382,0.820,19.871,7.707,3.419,2.955,3.006
DATA,49284,-1.089,0.820,21.212,6.681,3.370,2.808,3.059
DATA,49304,-1.039,0.820,22.066,6.505,3.310,2.899,3.014
DATA,49324,-1.092,0.820,22.371,6.691,3.236,3.257,2.950
DATA,49344,-0.812,0.820,22.736,5.713,3.099,3.097,2.996
DATA,49364,-0.198,0.820,26.029,3.561,2.883,2.829,2.811
DATA,49384,0.514,0.820,15.053,1.071,2.632,2.636,2.574
DATA,49404,0.789,0.820,10.663,0.110,2.416,2.463,2.507
DATA,49424,0.686,0.820,9.444,0.468,2.240,2.424,2.479
DATA,49444,0.538,0.820,-4.276,0.989,2.183,2.196,2.153
DATA,49464,0.343,0.820,4.505,1.671,2.157,2.367,2.112
DATA,49484,0.476,0.820,6.273,1.206,2.013,2.192,2.212
DATA,49504,0.618,0.820,2.858,0.706,1.845,1.710,1.898
DATA,49524,0.572,0.820,-3.361,0.869,1.796,1.856,1.582
DATA,49544,0.611,0.820,5.175,0.731,1.752,1.861,2.180
DATA,49564,0.578,0.820,3.224,0.848,1.599,1.536,1.675
DATA,49584,0.478,0.820,2.492,1.198,1.463,1.675,1.537
DATA,49604,0.153,0.820,7.431,2.334,1.490,1.654,1.496
DATA,49624,0.002,0.820,2.919,2.861,1.392,1.486,1.170
DATA,49644,0.108,0.820,28.102,2.492,1.187,1.534,1.581
DATA,49664,0.438,0.820,5.114,1.335,0.929,0.843,0.892
DATA,49684,0.610,0.820,23.529,0.735,0.648,1.595,0.957
DATA,49704,1.008,0.820,15.175,-0.660,0.275,0.803,0.856
DATA,49724,1.115,0.820,9.383,-1.033,0.027,0.374,0.385
DATA,49744,1.236,0.820,10.053,-1.456,-0.242,0.244,0.248
DATA,49764,1.474,0.820,16.456,-2.289,-0.603,0.181,0.183
DATA,49784,1.842,0.820,18.224,-3.576,-1.060,0.000,0.145
DATA,49804,2.078,0.820,4.139,-4.402,-1.457,-0.597,-1.257
DATA,49824,2.212,0.820,15.968,-4.871,-1.915,-0.884,-0.989
DATA,49844,2.410,0.820,-3.056,-5.564,-2.262,-1.948,-0.484
DATA,49864,2.878,0.820,-5.495,-7.205,-2.641,-1.879,-1.929
DATA,49884,2.568,0.820,-17.081,-6.119,-2.854,-2.489,-2.165
DATA,49904,2.464,0.820,-21.288,-5.755,-2.960,-2.652,-2.496
DATA,49924,2.204,0.820,-21.837,-4.845,-2.943,-2.484,-2.423
DATA,49944,2.159,0.820,-28.544,-4.688,-2.893,-2.617,-2.601
DATA,49964,1.549,0.820,-25.434,-2.552,-2.667,-2.635,-2.479
DATA,49984,1.034,0.820,-21.715,-0.749,-2.458,-2.446,-2.494
DATA,50004,0.532,0.820,-19.032,1.008,-2.251,-2.133,-2.413
DATA,50024,0.297,0.820,-11.593,1.829,-2.053,-1.988,-2.177
DATA,50044,0.421,0.820,-15.983,1.397,-1.921,-2.094,-1.712
DATA,50064,0.638,0.820,-8.849,0.635,-1.776,-2.098,-1.494
DATA,50084,0.479,0.820,-25.861,1.194,-1.574,-1.363,-1.930
DATA,50104,-0.016,0.820,-27.325,2.927,-1.233,-1.801,-1.404
DATA,50124,-0.126,0.820,-6.776,3.311,-0.987,-0.655,-1.321
DATA,50144,-0.168,0.820,-31.349,3.459,-0.776,-1.442,-0.522
DATA,50164,-0.625,0.820,-21.471,5.058,-0.243,-0.575,-0.411
DATA,50184,-1.005,0.820,-10.008,6.386,0.068,-0.316,-0.591
DATA,50204,-1.130,0.820,-14.886,6.824,0.440,-0.218,-0.481
DATA,50224,-1.334,0.820,-8.483,7.540,0.821,-0.166,-0.286
DATA,50244,-1.434,0.820,1.212,7.888,1.134,0.000,0.000
DATA,50264,-1.180,0.820,11.090,6.999,1.253,1.084,0.602
DATA,50284,-1.042,0.820,-6.532,6.518,1.419,0.810,0.889
DATA,50304,-1.173,0.820,-2.751,6.975,1.675,1.163,0.758
DATA,50324,-1.049,0.820,0.114,6.540,1.826,1.312,1.008
DATA,50344,-0.825,0.820,9.505,5.756,1.877,1.486,1.371
DATA,50364,-0.867,0.820,5.175,5.905,1.981,1.542,1.900
DATA,50384,-0.773,0.820,-5.678,5.576,2.099,1.748,1.675
DATA,50404,-1.263,0.820,16.639,7.290,2.306,2.229,1.836
DATA,50424,-0.978,0.820,18.468,6.291,2.275,2.262,1.934
DATA,50444,-1.018,0.820,7.492,6.432,2.315,1.861,2.199
DATA,50464,-0.628,0.820,15.907,5.068,2.231,1.879,2.141
DATA,50484,-0.513,0.820,21.761,4.666,2.176,1.937,1.920
DATA,50504,-0.179,0.820,1.456,3.497,2.144,2.110,1.992
DATA,50524,-0.185,0.820,4.139,3.517,2.090,2.007,2.214
DATA,50544,-0.157,0.820,2.492,3.421,2.011,1.699,1.965
DATA,50564,-0.267,0.820,10.846,3.804,1.957,2.105,1.709
DATA,50584,-0.216,0.820,16.639,3.625,1.847,1.874,1.700
DATA,50604,-0.312,0.820,19.627,3.961,1.748,1.730,1.827
DATA,50624,0.023,0.820,15.053,2.790,1.530,1.595,1.665
DATA,50644,0.104,0.820,15.907,2.504,1.303,1.811,1.434
DATA,50664,0.525,0.820,12.797,1.034,1.075,0.795,1.167
DATA,50684,0.836,0.820,11.090,-0.056,0.820,1.633,1.210
DATA,50704,1.036,0.820,-8.910,-0.757,0.734,1.163,0.542
DATA,50724,0.761,0.820,-18.849,0.208,0.857,0.464,0.305
DATA,50744,0.560,0.820,-6.776,0.910,0.952,0.299,0.217
DATA,50764,0.920,0.820,50.236,-0.349,0.540,1.722,1.747
DATA,50784,2.816,0.820,14.444,-6.986,-0.260,0.518,0.626
DATA,50804,3.063,0.820,-23.300,-7.852,-0.598,0.000,0.331
DATA,50824,2.467,0.820,-24.825,-5.765,-0.659,0.000,0.224
DATA,50844,1.687,0.820,-27.995,-3.035,-0.535,-0.539,0.000
DATA,50864,1.173,0.820,-15.008,-1.234,-0.445,-0.366,0.000
DATA,50884,0.805,0.820,-16.898,0.052,-0.321,-0.240,0.000
DATA,50904,0.422,0.820,-18.117,1.393,-0.130,-0.179,0.000
DATA,50924,0.065,0.820,-19.276,2.643,0.133,-0.142,0.000
DATA,50944,-0.364,0.820,-19.032,4.145,0.468,0.000,0.000
DATA,50964,-0.783,0.820,-11.227,5.610,0.794,0.789,0.123
DATA,50984,-0.826,0.820,-9.032,5.762,1.090,0.433,0.802
DATA,51004,-1.265,0.820,-10.069,7.297,1.485,0.371,0.422
DATA,51024,-1.028,0.820,18.834,6.468,1.589,1.819,1.897
DATA,51044,-0.777,0.820,-2.203,5.590,1.653,0.896,0.838
DATA,51064,-0.456,0.820,40.907,4.465,1.473,1.466,1.820
DATA,51084,0.019,0.820,14.139,2.804,1.187,1.005,0.872
DATA,51104,0.257,0.820,12.858,1.971,1.078,1.522,1.273
DATA,51124,0.336,0.820,-5.069,1.692,1.001,0.599,0.902
DATA,51144,0.040,0.820,-12.630,2.731,1.184,0.734,0.448
DATA,51164,0.239,0.820,25.968,2.033,0.941,1.496,0.325
DATA,51184,0.349,0.820,16.639,1.650,0.445,0.512,1.363
DATA,51204,0.671,0.820,-1.105,0.522,0.383,0.483,0.462
DATA,51224,0.271,0.820,-7.569,1.923,0.474,0.365,0.278
DATA,51244,0.003,0.820,-2.873,2.861,0.562,0.240,0.223
DATA,51264,0.033,0.820,21.029,2.755,0.531,1.562,0.719
DATA,51284,0.734,0.820,22.310,0.300,0.112,0.485,0.656
DATA,51304,0.863,0.820,5.419,-0.152,-0.125,0.286,0.523
DATA,51324,0.933,0.820,7.919,-0.394,-0.302,0.203,0.300
DATA,51344,1.108,0.820,9.261,-1.009,-0.537,0.158,0.000
DATA,51364,1.302,0.820,9.383,-1.688,-0.815,0.128,0.000
DATA,51384,1.546,0.820,0.480,-2.543,-1.037,-0.878,-0.429
DATA,51404,1.347,0.820,-0.069,-1.845,-1.145,-0.680,-0.715
DATA,51424,1.463,0.820,-18.117,-2.249,-1.277,-0.980,-0.905
DATA,51444,1.211,0.820,-2.995,-1.368,-1.309,-1.149,-0.783
DATA,51464,1.608,0.820,7.858,-2.757,-1.585,-0.499,-0.648
DATA,51484,1.327,0.820,-42.934,-1.774,-1.411,-2.082,-1.836
DATA,51504,0.540,0.820,-19.337,0.980,-1.077,-0.806,-0.842
DATA,51524,0.318,0.820,4.200,1.758,-1.045,-1.036,-1.075
DATA,51544,0.458,0.820,3.712,1.266,-1.049,-0.972,-0.726
DATA,51564,0.844,0.820,-12.812,-0.085,-1.116,-0.582,-0.445
DATA,51584,0.520,0.820,-40.191,1.050,-0.801,-1.592,-1.470
DATA,51604,-0.068,0.820,-20.556,3.108,-0.289,-0.841,-0.743
DATA,51624,0.349,0.820,0.114,1.649,-0.311,-0.440,0.000
DATA,51644,0.279,0.820,-1.959,1.895,-0.273,-0.271,0.000
DATA,51664,0.212,0.820,-16.227,2.128,-0.191,-0.195,-0.563
DATA,51684,-0.124,0.820,-10.434,3.303,0.046,-0.152,-0.524
DATA,51704,-0.188,0.820,-8.605,3.527,0.209,-0.125,-0.300
DATA,51724,-0.551,0.820,-14.825,4.798,0.508,0.000,0.000
DATA,51744,-0.951,0.820,-9.764,6.197,0.840,0.000,0.000
DATA,51764,-0.991,0.820,-2.873,6.339,1.074,0.527,0.936
DATA,51784,-1.184,0.820,-14.398,7.015,1.446,0.767,0.687
DATA,51804,-1.335,0.820,7.005,7.543,1.731,1.434,0.347
DATA,51824,-1.074,0.820,25.297,6.628,1.725,1.106,2.059
DATA,51844,-0.868,0.820,1.151,5.910,1.738,1.721,1.046
DATA,51864,-1.063,0.820,3.529,6.589,1.936,1.008,2.019
DATA,51884,-1.225,0.820,37.371,7.159,1.851,2.093,1.596
DATA,51904,0.331,0.820,25.480,1.711,1.541,1.391,1.421
DATA,51924,0.117,0.820,2.127,2.462,1.443,1.557,1.316
DATA,51944,0.077,0.820,-1.166,2.602,1.398,1.680,0.875
DATA,51964,-0.278,0.820,17.553,3.843,1.437,1.114,1.870
DATA,51984,0.050,0.820,23.529,2.694,1.106,1.354,1.108
DATA,52004,0.108,0.820,-5.130,2.492,1.039,1.152,1.140
DATA,52024,0.266,0.820,11.822,1.940,0.974,0.639,1.107
DATA,52044,0.156,0.820,19.992,2.322,0.849,1.306,0.497
DATA,52064,0.558,0.820,24.810,0.917,0.528,1.157,0.616
DATA,52084,0.960,0.820,22.980,-0.491,0.044,0.436,1.016
DATA,52104,1.015,0.820,7.553,-0.681,-0.227,0.268,0.500
DATA,52124,1.123,0.820,14.931,-1.061,-0.525,0.194,0.292
DATA,52144,1.558,0.820,15.663,-2.582,-0.924,0.000,0.000
DATA,52164,1.933,0.820,7.553,-3.897,-1.258,-1.000,-0.465
DATA,52184,2.027,0.820,14.444,-4.225,-1.704,-0.436,-1.291
DATA,52204,2.489,0.820,-24.581,-5.840,-1.950,-1.764,-1.199
DATA,52224,2.502,0.820,-9.093,-5.886,-2.107,-0.805,-1.744
DATA,52244,1.335,0.820,-16.227,-1.801,-2.242,-1.668,-1.485
DATA,52264,1.538,0.820,-19.947,-2.515,-2.209,-2.719,-1.936
DATA,52284,0.667,0.820,-26.105,0.535,-1.915,-1.308,-1.816
DATA,52304,1.046,0.820,-14.154,-0.793,-1.825,-1.400,-1.455
DATA,52324,0.926,0.820,-9.276,-0.370,-1.793,-1.977,-1.839
DATA,52344,0.629,0.820,-27.508,0.669,-1.526,-1.272,-1.585
DATA,52364,0.275,0.820,-20.861,1.907,-1.260,-1.649,-1.145
DATA,52384,0.343,0.820,6.456,1.671,-1.224,-1.011,-0.616
DATA,52404,0.677,0.820,-22.873,0.500,-1.139,-1.749,-1.429
DATA,52424,0.358,0.820,-4.032,1.617,-0.968,-0.836,-0.779
DATA,52444,0.583,0.820,-13.422,0.831,-0.922,-0.404,-0.468
DATA,52464,0.130,0.820,-42.020,2.414,-0.490,-1.791,-1.420
DATA,52484,-0.645,0.820,-15.495,5.128,-0.011,-0.617,-0.608
DATA,52504,-0.596,0.820,-12.812,4.954,0.217,-0.328,-0.325
DATA,52524,-0.776,0.820,-20.130,5.587,0.592,-0.223,-0.222
DATA,52544,-1.138,0.820,-15.739,6.852,1.019,0.000,0.000
DATA,52564,-1.229,0.820,-2.081,7.170,1.346,0.494,0.793
DATA,52584,-1.416,0.820,3.285,7.827,1.617,1.405,1.030
DATA,52604,-1.710,0.820,-15.800,8.853,2.044,1.054,1.520
DATA,52624,-2.046,0.820,14.383,10.032,2.407,2.247,1.860
DATA,52644,-1.540,0.820,21.090,8.262,2.414,1.877,1.891
DATA,52664,-1.297,0.820,13.834,7.410,2.512,2.003,2.033
DATA,52684,-0.888,0.820,21.090,5.978,2.427,2.009,2.479
DATA,52704,-0.515,0.820,8.407,4.673,2.313,1.923,1.958
DATA,52724,-0.439,0.820,18.956,4.406,2.206,2.079,1.897
DATA,52744,-0.239,0.820,22.310,3.706,2.065,2.092,1.815
DATA,52764,-0.035,0.820,16.639,2.994,1.887,1.895,1.822
DATA,52784,0.022,0.820,10.175,2.795,1.713,1.563,1.852
DATA,52804,0.028,0.820,17.492,2.771,1.516,1.632,1.339
DATA,52824,0.033,0.820,23.834,2.756,1.325,1.180,1.482
DATA,52844,0.336,0.820,26.029,1.693,0.983,1.371,0.974
DATA,52864,0.644,0.820,26.822,0.615,0.637,0.591,0.931
DATA,52884,0.843,0.820,8.285,-0.081,0.350,0.452,0.681
DATA,52904,0.727,0.820,5.724,0.325,0.238,0.786,0.573
DATA,52924,0.785,0.820,11.944,0.122,0.034,0.668,0.315
DATA,52944,0.962,0.820,16.090,-0.496,-0.249,0.412,0.217
DATA,52964,1.249,0.820,21.578,-1.503,-0.651,0.000,0.166
DATA,52984,1.716,0.820,25.602,-3.136,-1.174,0.000,0.000
DATA,53004,2.855,0.820,26.883,-7.124,-1.848,-1.483,-1.159
DATA,53024,3.064,0.820,7.858,-7.852,-2.397,-1.218,-1.654
DATA,53044,2.616,0.820,-16.044,-6.285,-2.694,-2.402,-1.714
DATA,53064,2.375,0.820,-12.569,-5.444,-2.847,-2.310,-1.992
DATA,53084,2.100,0.820,-20.617,-4.480,-2.933,-2.688,-2.471
DATA,53104,1.927,0.820,-18.178,-3.874,-2.918,-2.781,-2.416
DATA,53124,1.675,0.820,-24.581,-2.994,-2.840,-2.413,-2.662
DATA,53144,1.402,0.820,-21.288,-2.036,-2.739,-2.442,-2.389
DATA,53164,1.095,0.820,-26.105,-0.963,-2.556,-2.381,-2.532
DATA,53184,1.060,0.820,-28.239,-0.841,-2.362,-2.298,-2.292
DATA,53204,0.882,0.820,-27.995,-0.216,-2.132,-2.113,-2.051
DATA,53224,0.783,0.820,-30.922,0.131,-1.782,-1.841,-1.824
DATA,53244,0.233,0.820,-23.971,2.054,-1.397,-1.978,-1.554
DATA,53264,0.087,0.820,-16.166,2.565,-1.174,-0.804,-1.220
DATA,53284,0.010,0.820,-9.947,2.835,-0.948,-1.799,-1.136
DATA,53304,-0.256,0.820,-17.569,3.765,-0.685,-0.691,-0.717
DATA,53324,-0.445,0.820,-26.898,4.427,-0.332,-0.526,-0.995
DATA,53344,-0.834,0.820,-17.691,5.790,0.088,-0.416,-0.454
DATA,53364,-1.101,0.820,-16.837,6.723,0.515,0.000,-0.276
DATA,53384,-1.429,0.820,-19.642,7.871,0.995,0.000,-0.198
DATA,53404,-1.694,0.820,-9.459,8.799,1.498,0.315,1.058
DATA,53424,-1.553,0.820,-2.751,8.305,1.735,0.841,0.892
DATA,53444,-1.668,0.820,12.858,8.709,2.087,1.203,1.470
DATA,53464,-1.437,0.820,11.761,7.898,2.217,1.342,1.943
DATA,53484,-1.337,0.820,18.834,7.551,2.319,1.922,1.753
DATA,53504,-1.265,0.820,-3.239,7.298,2.533,2.176,2.151
DATA,53524,-1.492,0.820,-19.032,8.093,2.954,2.236,2.339
DATA,53544,-1.576,0.820,17.492,8.387,3.132,2.856,2.727
DATA,53564,-1.340,0.820,19.017,7.559,3.122,2.848,2.749
DATA,53584,-1.309,0.820,18.346,7.452,3.117,2.817,2.639
DATA,53604,-1.252,0.820,21.334,7.251,3.081,2.915,2.801
DATA,53624,-0.988,0.820,26.151,6.329,2.965,2.857,2.545
DATA,53644,-0.765,0.820,26.029,5.547,2.832,2.632,2.505
DATA,53664,-0.571,0.820,31.700,4.867,2.616,2.656,2.558
DATA,53684,-0.355,0.820,29.322,4.113,2.368,2.305,2.319
DATA,53704,0.098,0.820,25.114,2.526,2.107,2.160,2.061
DATA,53724,0.305,0.820,25.358,1.803,1.848,2.046,2.330
DATA,53744,0.678,0.820,18.895,0.496,1.469,1.761,1.839
DATA,53764,1.056,0.820,9.749,-0.826,1.141,1.256,1.053
DATA,53784,1.015,0.820,3.346,-0.682,0.959,1.020,1.313
DATA,53804,1.090,0.820,0.663,-0.946,0.768,1.167,0.721
DATA,53824,0.807,0.820,-8.605,0.046,0.766,0.517,0.363
DATA,53844,0.533,0.820,11.029,1.003,0.761,0.388,0.849
DATA,53864,1.386,0.820,44.200,-1.983,0.110,1.518,1.134
DATA,53884,1.532,0.820,12.127,-2.491,-0.457,0.000,0.000
DATA,53904,1.411,0.820,4.627,-2.067,-0.651,0.000,0.000
DATA,53924,1.717,0.820,9.261,-3.140,-0.975,0.000,0.000
DATA,53944,1.847,0.820,-7.142,-3.593,-1.226,-0.242,-0.247
DATA,53964,1.648,0.820,-12.569,-2.899,-1.291,-1.364,-0.825
DATA,53984,1.618,0.820,14.139,-2.792,-1.579,-0.597,-0.413
DATA,54004,1.983,0.820,-3.910,-4.070,-1.850,-1.126,-1.832
DATA,54024,1.351,0.820,-19.520,-1.859,-1.722,-1.561,-1.175
DATA,54044,1.603,0.820,-2.386,-2.741,-1.836,-1.292,-1.679
DATA,54064,1.299,0.820,10.053,-1.676,-1.999,-1.355,-1.285
DATA,54084,1.697,0.820,-15.373,-3.069,-2.172,-2.353,-1.901
DATA,54104,1.311,0.820,-21.288,-1.720,-1.963,-1.540,-2.174
DATA,54124,0.850,0.820,-6.044,-0.106,-1.889,-1.804,-1.492
DATA,54144,1.182,0.820,0.480,-1.267,-2.019,-1.813,-1.582
DATA,54164,0.836,0.820,-22.264,-0.056,-1.877,-1.459,-2.023
DATA,54184,0.560,0.820,-3.727,0.912,-1.754,-1.801,-1.697
DATA,54204,0.781,0.820,4.992,0.137,-1.912,-1.637,-1.889
DATA,54224,0.752,0.820,9.688,0.238,-2.030,-1.977,-2.111
DATA,54244,1.399,0.820,6.700,-2.028,-2.291,-1.820,-2.016
DATA,54264,1.384,0.820,-20.861,-1.974,-2.265,-2.264,-2.174
DATA,54284,1.189,0.820,-12.081,-1.290,-2.271,-2.262,-2.132
DATA,54304,0.887,0.820,-18.239,-0.235,-2.200,-2.239,-2.036
DATA,54324,0.653,0.820,-13.178,0.584,-2.028,-1.948,-2.224
DATA,54344,0.582,0.820,-16.837,0.834,-1.876,-1.753,-2.113
DATA,54364,0.535,0.820,-9.215,0.997,-1.722,-1.916,-1.469
DATA,54384,0.398,0.820,-23.178,1.478,-1.458,-1.786,-1.572
DATA,54404,-0.044,0.820,-26.898,3.024,-1.127,-1.255,-1.359
DATA,54424,-0.130,0.820,-15.617,3.326,-0.807,-1.626,-0.971
DATA,54444,-0.112,0.820,-1.593,3.263,-0.648,-0.976,-0.511
DATA,54464,0.168,0.820,-4.093,2.282,-0.611,-0.406,-0.295
DATA,54484,0.236,0.820,-10.373,2.045,-0.497,-0.307,-0.208
DATA,54504,0.005,0.820,-31.410,2.852,-0.217,-1.237,-0.160
DATA,54524,-0.398,0.820,-39.276,4.263,0.349,0.000,-0.130
DATA,54544,-1.120,0.820,-32.020,6.790,0.972,0.000,-0.110
DATA,54564,-1.990,0.820,-26.715,9.835,1.712,0.329,1.003
DATA,54584,-2.418,0.820,-14.215,11.332,2.382,1.876,1.214
DATA,54604,-3.103,0.820,-23.849,13.731,3.119,1.938,1.569
DATA,54624,-2.821,0.820,18.163,12.742,3.445,2.910,2.554
DATA,54644,-2.430,0.820,15.236,11.375,3.651,2.956,2.487
DATA,54664,-2.260,0.820,19.505,10.781,3.751,3.191,3.239
DATA,54684,-1.824,0.820,21.578,9.253,3.762,3.537,3.218
DATA,54704,-1.700,0.820,25.419,8.821,3.741,3.267,3.180
DATA,54724,-1.445,0.820,30.785,7.929,3.617,3.527,2.980
DATA,54744,-1.186,0.820,27.858,7.022,3.419,3.340,3.232
DATA,54764,-0.802,0.820,29.566,5.676,3.188,3.093,3.238
DATA,54784,-0.318,0.820,27.675,3.985,2.904,2.745,2.985
DATA,54804,0.102,0.820,24.017,2.512,2.625,2.476,2.928
DATA,54824,0.364,0.820,24.261,1.594,2.299,2.397,2.559
DATA,54844,0.608,0.820,12.370,0.744,2.045,2.016,2.258
DATA,54864,0.664,0.820,14.688,0.545,1.845,1.881,2.035
DATA,54884,0.816,0.820,10.602,0.015,1.574,1.955,1.731
DATA,54904,0.769,0.820,7.127,0.177,1.407,1.424,1.355
DATA,54924,0.595,0.820,7.370,0.788,1.289,1.553,1.131
DATA,54944,0.795,0.820,10.907,0.087,1.105,0.771,1.368
DATA,54964,0.760,0.820,-3.971,0.209,0.982,1.591,0.463
DATA,54984,0.314,0.820,-20.130,1.773,1.155,0.581,1.049
DATA,55004,0.437,0.820,27.797,1.341,1.076,1.809,1.669
DATA,55024,1.171,0.820,18.285,-1.227,0.619,1.171,0.625
DATA,55044,1.138,0.820,-2.690,-1.112,0.412,0.438,1.046
DATA,55064,0.777,0.820,-13.849,0.152,0.507,0.314,0.693
DATA,55084,0.561,0.820,-7.020,0.905,0.600,1.290,0.348
DATA,55104,0.927,0.820,5.541,-0.374,0.415,0.645,0.272
DATA,55124,0.952,0.820,1.334,-0.464,0.290,0.336,0.489
DATA,55144,1.280,0.820,0.053,-1.610,0.092,0.227,0.819
DATA,55164,1.296,0.820,-8.117,-1.668,-0.003,0.171,0.608
DATA,55184,1.153,0.820,-9.764,-1.166,-0.012,0.138,0.325
DATA,55204,1.038,0.820,-9.886,-0.763,-0.008,0.115,0.222
DATA,55224,0.928,0.820,-10.373,-0.379,0.017,0.099,0.169
DATA,55244,0.802,0.820,-11.410,0.062,0.073,0.087,0.136
DATA,55264,0.630,0.820,-13.422,0.665,0.174,0.077,0.114
DATA,55284,0.411,0.820,-15.312,1.433,0.333,0.069,0.098
DATA,55304,0.177,0.820,-16.227,2.249,0.552,0.065,0.086
DATA,55324,0.104,0.820,11.517,2.506,0.586,1.063,0.082
DATA,55344,0.558,0.820,-6.166,0.917,0.492,0.794,0.811
DATA,55364,0.147,0.820,-17.325,2.357,0.737,0.394,0.376
DATA,55384,-0.387,0.820,-5.069,4.223,0.930,0.276,1.028
DATA,55404,0.300,0.820,12.310,1.820,0.771,1.032,0.955
DATA,55424,0.072,0.820,-19.520,2.617,0.899,0.660,0.508
DATA,55444,-0.529,0.820,-3.483,4.723,1.185,0.940,0.294
DATA,55464,-0.661,0.820,22.005,5.182,1.257,1.048,1.494
DATA,55484,0.209,0.820,15.724,2.138,0.990,1.309,1.486
DATA,55504,0.256,0.820,-16.959,1.975,1.037,0.541,0.492
DATA,55524,-0.207,0.820,-8.788,3.595,1.342,0.818,1.903
DATA,55544,-0.097,0.820,11.883,3.209,1.246,1.553,0.960
DATA,55564,0.009,0.820,-11.288,2.839,1.325,0.756,1.773
DATA,55584,0.175,0.820,-2.995,2.259,1.585,1.584,1.003
DATA,55604,0.107,0.820,11.212,2.497,1.513,1.218,1.794
DATA,55624,0.402,0.820,-16.654,1.463,1.541,1.380,1.104
DATA,55644,0.145,0.820,-19.825,2.364,1.735,0.861,1.816
DATA,55664,0.221,0.820,-0.190,2.095,1.816,1.807,1.931
DATA,55684,0.305,0.820,-6.837,1.801,1.815,1.923,1.620
DATA,55704,0.211,0.820,-12.934,2.133,1.964,1.436,1.914
DATA,55724,-0.433,0.820,-2.569,4.387,2.266,1.808,2.025
DATA,55744,-0.839,0.820,-13.605,5.806,2.515,2.479,2.312
DATA,55764,-0.979,0.820,-5.922,6.298,2.801,2.541,2.594
DATA,55784,-0.931,0.820,-2.630,6.129,2.989,2.805,2.833
DATA,55804,-0.809,0.820,-3.117,5.701,3.158,2.824,3.047
DATA,55824,-0.875,0.820,1.700,5.933,3.270,3.030,3.275
DATA,55844,-0.928,0.820,2.614,6.119,3.399,3.158,3.057
DATA,55864,-1.127,0.820,12.553,6.813,3.488,3.367,3.424
DATA,55884,-0.639,0.820,19.383,5.106,3.430,3.404,3.451
DATA,55904,-0.626,0.820,17.858,5.060,3.333,3.261,3.303
DATA,55924,-0.227,0.820,14.139,3.665,3.197,3.298,3.188
DATA,55944,0.044,0.820,1.700,2.718,3.144,3.186,3.021
DATA,55964,-0.075,0.820,7.980,3.133,3.150,3.175,3.226
DATA,55984,0.083,0.820,6.395,2.581,3.112,3.024,3.095
DATA,56004,-0.170,0.820,6.212,3.465,3.100,3.053,3.067
DATA,56024,-0.301,0.820,11.334,3.924,3.044,3.212,2.997
DATA,56044,-0.048,0.820,11.212,3.038,2.978,2.988,2.960
DATA,56064,0.051,0.820,16.334,2.691,2.836,3.015,3.022
DATA,56084,0.544,0.820,10.846,0.964,2.642,2.707,2.837
DATA,56104,0.452,0.820,-3.727,1.287,2.597,2.430,2.793
DATA,56124,0.394,0.820,10.663,1.492,2.562,2.652,2.645
DATA,56144,0.645,0.820,1.944,0.612,2.448,2.619,2.587
DATA,56164,0.777,0.820,-0.495,0.149,2.411,2.226,2.675
DATA,56184,0.900,0.820,0.419,-0.282,2.307,2.421,2.554
DATA,56204,0.763,0.820,-3.544,0.198,2.252,2.208,2.453
DATA,56224,0.488,0.820,-3.788,1.162,2.271,2.148,2.426
DATA,56244,0.488,0.820,2.736,1.161,2.229,2.185,2.281
DATA,56264,0.408,0.820,-2.020,1.441,2.199,2.505,2.053
DATA,56284,0.507,0.820,3.834,1.096,2.159,2.369,1.942
DATA,56304,0.434,0.820,2.066,1.353,2.149,2.237,2.333
DATA,56324,0.800,0.820,-0.190,0.070,2.039,2.070,2.399
